OG_symbol	selection	species
OG0011392	positive	Ammex
OG0008995	positive	Ammex
OG0010583	positive	Ammex
OG0010948	positive	Ammex
OG0008728	positive	Ammex
OG0009809	positive	Ammex
OG0009013	positive	Ammex
OG0007651	positive	Ammex
OG0006488	positive	Ammex
OG0007280	positive	Ammex
OG0009602	positive	Ammex
OG0011369	positive	Ammex
OG0006768	positive	Ammex
OG0012138	positive	Ammex
OG0011140	positive	Ammex
OG0008009	positive	Ammex
OG0008509	positive	Ammex
OG0006192	positive	Ammex
OG0012563	positive	Ammex
OG0012176	positive	Ammex
OG0007158	positive	Ammex
OG0007052	positive	Ammex
OG0007105	positive	Ammex
OG0010305	positive	Ammex
OG0010332	positive	Ammex
OG0010900	positive	Ammex
OG0009879	positive	Ammex
OG0011974	positive	Ammex
OG0009691	positive	Ammex
OG0012156	positive	Ammex
OG0007355	positive	Ammex
OG0011639	positive	Ammex
OG0007524	positive	Ammex
OG0006745	positive	Ammex
OG0007461	positive	Ammex
OG0012734	positive	Ammex
OG0011309	positive	Ammex
OG0011876	positive	Ammex
OG0013108	positive	Ammex
OG0013294	positive	Ammex
OG0012345	positive	Ammex
OG0012574	positive	Ammex
OG0008624	positive	Ammex
OG0012678	positive	Ammex
OG0012166	positive	Ammex
OG0012155	positive	Ammex
OG0012599	positive	Ammex
OG0009693	positive	Ammex
OG0008060	positive	Ammex
OG0005779	positive	Ammex
OG0006621	positive	Ammex
OG0010532	positive	Ammex
OG0008233	positive	Ammex
OG0011136	positive	Ammex
OG0006668	positive	Ammex
OG0010140	positive	Ammex
OG0009261	positive	Ammex
OG0007356	positive	Ammex
OG0011226	positive	Ammex
OG0013066	positive	Ammex
OG0011799	positive	Ammex
OG0010544	positive	Ammex
OG0010661	positive	Ammex
OG0006362	positive	Ammex
OG0006509	positive	Ammex
OG0013115	positive	Ammex
OG0010743	positive	Ammex
OG0008860	positive	Ammex
OG0009640	positive	Ammex
OG0012351	positive	Ammex
OG0006853	positive	Ammex
OG0009992	positive	Ammex
OG0011949	positive	Ammex
OG0008735	positive	Ammex
OG0006578	positive	Ammex
OG0006716	positive	Ammex
OG0009587	positive	Ammex
OG0011433	positive	Ammex
OG0007724	positive	Ammex
OG0007754	positive	Ammex
OG0010783	positive	Ammex
OG0007152	positive	Ammex
OG0009988	positive	Ammex
OG0008471	positive	Ammex
OG0011964	positive	Ammex
OG0010243	positive	Ammex
OG0011185	positive	Ammex
OG0011179	positive	Ammex
OG0007543	positive	Ammex
OG0007683	positive	Ammex
OG0006928	positive	Ammex
OG0008792	positive	Ammex
OG0007060	positive	Ammex
OG0009086	positive	Ammex
OG0012758	positive	Ammex
OG0012160	positive	Ammex
OG0007697	positive	Ammex
OG0008535	positive	Ammex
OG0012433	positive	Ammex
OG0008638	positive	Ammex
OG0007983	positive	Ammex
OG0011577	positive	Ammex
OG0009069	positive	Ammex
OG0013067	positive	Ammex
OG0009793	positive	Ammex
