FamilyID	Leocu<1>	Luden<2>	Ornil<3>	Thmac<4>	Mymur<5>	Gamor<6>	Ammel<7>	Asmec<8>	Asmes<9>	Trros<10>	Trtib<11>	Darer<12>	Sirhi<13>	Sigra<14>	Sians<15>	Ammex<16>	Plwal<17>	Prang<18>	Xetro<19>	Scvul<20>	Hegla<21>	Chlan<22>	Hosap<23>	Zoviv<24>	Tagut<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>	<40>	<41>	<42>	<43>	<44>	<45>	<46>	<47>	<48>	<49>
OG0001978	0.456929	1.0101e-05	0.781129	0.000736141	0.00299091	0.269025	0.751167	5.77732e-05	0.500116	0.0500937	0.135072	0.00403195	0.552141	0.549794	0.549794	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.631927	0.192849	N/A	0.0465264	0.0170789	0.146636	0.555881	0.513928	0.537759	0.707067	0.591472	0.751132	0.207817	0.637419	0.608252	0.581101	0.00807307	0.542774	0.050447	0.5	0.5	0.518815	0.166295	0.5	0.5	0.522359
OG0001979	0.797378	0.672307	0.663964	0.663964	0.675187	0.687071	0.00787732	8.66548e-05	0.500058	0.562636	0.562636	0.586302	0.567669	0.56105	6.04079e-05	0.642883	0.084116	0.23515	0.719597	0.604242	0.565329	0.00093089	0.624328	0.767303	0.205384	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.515647	0.62635	0.549323	0.662817	0.576819	0.59915	0.57665	0.00219398	0.0107631	0.580139	0.564264	0.612493	0.522622	0.0189886	0.742345	0.528841	0.54812	0.562721
OG0001983	0.797378	0.723788	0.714602	0.714602	0.726918	0.739621	0.0045494	0.500058	0.500058	0.135072	0.589478	0.183088	0.567669	3.13183e-05	0.549794	0.00548375	0.084116	0.23515	0.719597	0.539073	0.523358	0.523358	0.547845	0.714199	0.323858	N/A	0.655699	0.0852566	0.674894	0.534737	0.508428	0.523194	0.671057	0.571217	0.327478	0.608475	0.637419	0.608252	0.0448878	0.52096	0.580139	0.564264	0.612493	0.522622	0.536574	0.286089	0.509904	0.516873	0.543229
OG0001984	0.797378	0.723788	0.714602	0.714602	0.726918	0.739621	0.662848	0.500087	0.500087	0.562636	0.562636	0.586302	0.0370034	0.0750354	0.0265649	0.581	0.119711	0.656247	0.719597	0.0595769	0.00093089	0.565329	0.624328	0.323858	0.323858	N/A	0.655699	0.644506	0.0749435	0.534737	0.508428	0.523194	0.62635	0.549323	0.09851	0.576819	0.59915	0.57665	0.00219398	0.52096	0.580139	0.564264	0.612493	0.0339344	0.536574	0.119383	0.528841	0.54812	0.543229
OG0001987	0.797378	0.156244	0.714602	0.714602	0.726918	0.739621	0.71336	0.000129977	0.500087	0.172731	0.0665736	0.650953	0.582364	0.56105	0.033179	0.581	0.581	0.589841	0.636218	0.539073	0.523358	0.034898	0.547845	0.631927	0.192849	N/A	0.0465264	0.0852566	0.674894	0.534737	0.508428	0.523194	0.671057	0.571217	0.713325	0.0623718	0.669871	0.636156	0.0596915	0.525992	0.542774	0.533829	0.561863	0.511509	0.518815	0.613286	0.509904	0.516873	0.522359
OG0001995	0.231024	0.259573	0.663964	0.663964	0.107898	0.0117524	0.71336	0.500087	0.500087	0.562636	0.562636	0.620912	0.596274	0.0397724	0.571871	0.642883	0.214891	0.0204973	0.719597	0.539073	0.523358	0.523358	0.547845	0.323858	0.714199	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.515647	0.0727938	0.571217	0.713325	0.608475	0.208474	0.608252	0.000150056	0.530944	0.580139	0.564264	0.612493	0.522622	0.536574	0.286089	0.509904	0.516873	0.543229
OG0002001	0.231024	0.259573	0.00966901	0.00966901	0.675187	0.687071	0.662848	0.500058	0.500058	0.562636	0.562636	0.586302	0.535726	0.538082	0.0199348	0.0166381	0.214891	0.23515	0.719597	0.573628	0.545093	0.545093	0.588936	0.714199	0.323858	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.000156947	0.62635	0.549323	0.662817	0.576819	0.59915	0.57665	0.556491	0.0053823	0.580139	0.564264	0.612493	0.522622	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002003	0.708412	0.259573	0.0993654	0.663964	0.107898	0.687071	0.71336	0.000129977	5.00631e-09	0.613761	0.000464037	0.00755047	0.596274	0.0397724	0.571871	0.119711	0.581	0.589841	0.636218	0.539073	0.523358	0.034898	0.547845	0.631927	0.631927	N/A	0.589473	0.0425519	0.629548	0.523577	0.505643	0.515647	0.0727938	0.571217	0.713325	0.0623718	0.669871	0.636156	0.00886918	0.530944	0.542774	0.533829	0.561863	0.511509	0.518815	0.613286	0.509904	0.516873	0.522359
OG0002005	0.797378	0.672307	0.663964	0.663964	0.675187	0.687071	0.662848	0.500058	0.500058	0.562636	0.562636	0.586302	0.552141	0.549794	0.549794	0.642883	0.214891	0.0936702	0.719597	5.95531e-10	0.545093	0.545093	0.588936	0.714199	0.714199	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.515647	0.62635	0.549323	0.662817	0.576819	0.59915	0.57665	0.0299664	0.00807307	0.580139	0.564264	0.612493	0.522622	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002009	0.841114	0.723788	0.714602	0.714602	0.726918	0.370024	0.71336	1.20625e-14	0.500087	0.589478	0.589478	0.620912	0.0277821	0.538082	0.538082	0.084116	0.00548375	0.0936702	0.719597	0.573628	0.545093	0.545093	0.588936	0.714199	0.714199	N/A	0.0932712	0.69251	0.674894	0.534737	0.508428	0.523194	0.671057	0.571217	0.713325	0.608475	0.637419	0.608252	0.581101	0.515847	0.580139	0.564264	0.612493	0.522622	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002012	0.456929	0.723788	0.714602	0.714602	0.726918	0.739621	0.662848	8.66548e-05	0.500058	0.562636	0.562636	0.586302	0.567669	3.13183e-05	0.549794	0.084116	0.00548375	0.0936702	0.719597	0.573628	0.545093	0.545093	0.588936	0.714199	0.714199	N/A	0.655699	0.644506	0.0749435	0.534737	0.508428	0.523194	0.62635	0.549323	0.662817	0.576819	0.59915	0.57665	0.00219398	0.52096	0.580139	0.564264	0.612493	0.522622	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002014	0.298654	0.0258758	0.00803083	0.0993654	0.675187	0.687071	0.71336	4.33299e-05	1.25185e-09	3.71154e-11	0.705356	0.093805	0.0274625	0.513207	0.019767	0.581	0.581	0.00440543	0.636218	0.539073	0.034898	0.523358	0.547845	0.5	0.5	N/A	0.589473	0.0425519	0.629548	0.523577	0.505643	0.515647	0.0727938	0.571217	0.713325	0.0623718	2.0386e-05	0.636156	7.49348e-05	0.505368	0.542774	0.533829	0.561863	0.511509	0.518815	0.613286	0.509904	0.516873	0.0334103
OG0002015	0.456929	0.259573	0.663964	0.663964	0.675187	0.687071	0.662848	0.500087	0.500087	0.562636	0.562636	0.586302	0.567669	0.0750354	0.549794	0.642883	0.214891	0.0936702	0.719597	0.604242	0.545093	0.545093	2.51836e-06	0.714199	0.714199	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.515647	0.62635	0.549323	0.09851	0.576819	0.59915	0.57665	0.00219398	0.52096	0.580139	0.564264	0.612493	0.522622	0.536574	0.119383	0.528841	0.0723989	0.543229
OG0002022	0.797378	0.00202466	0.663964	0.663964	0.675187	0.28212	0.662848	0.500058	0.500058	0.562636	0.0939904	0.586302	0.00546821	0.56105	0.092204	0.642883	0.00548375	0.00143516	0.719597	0.573628	0.545093	0.545093	0.588936	0.714199	0.714199	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.515647	0.62635	0.549323	0.662817	0.576819	0.59915	0.57665	5.15035e-05	0.525992	0.580139	0.564264	0.612493	0.522622	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002023	0.231024	0.0222524	0.329524	0.00465685	0.0556734	0.739621	0.245176	8.66548e-05	2.88866e-05	0.589478	0.000207025	0.183088	0.552141	1.36396e-05	0.0572571	0.581	0.581	3.91638e-05	0.636218	0.573628	0.0676525	0.545093	0.588936	0.5	0.5	N/A	0.0465264	0.644506	0.0749435	0.534737	0.508428	0.523194	0.62635	0.549323	0.662817	0.0416887	0.637419	0.608252	0.581101	0.515847	0.542774	0.533829	0.561863	0.511509	0.518815	0.0594	0.519514	0.532897	0.0334103
OG0002026	0.841114	0.410098	0.752415	0.752415	0.764649	0.223594	0.0191932	1.25185e-09	4.33299e-05	0.589478	0.589478	0.620912	0.567669	0.549794	0.549794	0.00548375	0.642883	0.656247	0.719597	0.0582126	0.523358	0.034898	0.547845	0.714199	0.714199	N/A	0.0932712	0.69251	0.11155	0.545499	0.51119	0.530563	0.671057	0.571217	0.713325	0.608475	0.637419	0.608252	0.0448878	0.52096	0.580139	0.564264	0.612493	0.522622	0.536574	0.286089	0.509904	0.516873	0.543229
OG0002029	0.841114	0.723788	0.714602	0.714602	0.726918	0.370024	0.245176	8.66548e-05	0.500058	0.589478	3.49274e-05	0.650953	0.567669	0.549794	0.549794	0.084116	0.00548375	0.0204973	0.719597	0.039812	0.545093	0.545093	0.588936	0.714199	0.714199	N/A	0.0932712	0.69251	0.674894	0.534737	0.508428	0.523194	0.671057	0.107338	0.662817	0.608475	0.637419	0.0622236	0.603597	0.52096	0.580139	0.564264	0.612493	0.522622	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002030	0.0543906	0.344297	0.329524	0.714602	0.159436	0.172884	0.662848	0.500058	0.500058	0.0939904	0.562636	0.586302	0.0019801	0.000282654	0.538082	0.124974	0.291399	0.705952	0.719597	0.604242	0.565329	0.565329	0.624328	0.714199	0.714199	N/A	0.655699	0.644506	0.0749435	0.534737	0.508428	0.523194	0.62635	0.549323	0.662817	0.576819	0.59915	0.57665	0.0299664	0.515847	0.580139	0.564264	0.0636913	0.533354	0.536574	0.119383	0.528841	0.54812	0.543229
OG0002031	0.708412	0.600855	0.595078	0.595078	0.602878	0.163583	0.594314	0.500087	0.500087	0.532926	0.532926	0.546317	0.518366	0.513207	0.513207	0.581	0.581	0.589841	0.636218	0.604242	0.0984177	7.15318e-08	0.188331	6.6821e-10	0.312776	N/A	0.589473	0.582059	0.572445	0.512004	0.502833	0.507917	0.570431	0.525639	0.00487338	0.540881	0.553842	0.540785	0.529541	0.505368	0.542774	0.533829	0.561863	0.511509	0.000180342	0.742345	0.528841	0.54812	0.00292056
OG0002035	0.708412	0.5	0.5	0.5	0.5	0.5	0.00787732	0.500289	5.91198e-33	0.589478	0.589478	0.0689135	0.518366	0.513207	0.513207	0.00548375	6.0541e-15	0.656247	0.198922	0.5	0.5	0.5	0.5	0.714199	0.0444937	N/A	0.589473	0.582059	0.107251	0.5	0.5	0.5	0.0363562	0.549323	3.4793e-08	0.576819	0.0552325	0.115045	0.529541	0.505368	0.542774	0.533829	0.0318217	0.522622	0.518815	0.166295	0.5	0.5	0.0113015
OG0002036	0.708412	0.5	0.5	0.5	0.602878	0.163583	0.13901	0.500029	4.33291e-05	0.532926	0.0491083	0.5	0.5	0.5	0.5	1.00022e-13	1.28942e-06	4.7971e-17	0.332224	0.5	0.5	0.5	0.5	0.5	0.5	N/A	0.589473	0.582059	0.572445	0.512004	0.00424796	0.5	0.570431	0.525639	0.594293	0.540881	0.553842	0.0607442	0.5	0.5	0.542774	0.0171902	5.51993e-12	0.615025	0.0281318	0.5	0.5	0.5	0.5
OG0002046	0.298654	0.344297	4.74455e-07	0.752415	0.349355	0.370024	0.327533	0.500087	0.500087	0.0500937	0.589478	0.183088	0.567669	0.0265649	0.0750354	0.0419856	0.119711	0.589841	0.636218	0.539073	0.523358	0.523358	0.547845	0.631927	0.631927	N/A	0.589473	0.00364814	0.674894	0.534737	0.508428	0.0119211	0.671057	0.571217	0.713325	0.608475	0.637419	0.608252	0.0448878	0.52096	0.542774	0.533829	0.561863	0.511509	0.518815	0.613286	0.509904	0.516873	0.522359
OG0002062	0.456929	0.723788	0.147133	0.714602	0.726918	0.739621	0.327533	0.000129977	0.500087	0.589478	0.0500937	0.620912	0.567669	0.00185268	0.0750354	0.642883	0.642883	0.656247	0.719597	0.539073	0.523358	0.523358	0.547845	0.631927	0.631927	N/A	0.655699	0.0852566	0.674894	0.534737	0.508428	0.523194	0.671057	0.571217	0.713325	0.608475	0.637419	0.608252	0.0448878	0.52096	0.580139	0.564264	0.612493	0.522622	0.054868	0.613286	0.509904	0.516873	0.522359
OG0002066	0.797378	0.600855	0.595078	0.595078	0.602878	0.0583706	0.71336	0.500087	0.500087	0.589478	0.135072	0.650953	0.046183	0.56105	0.033179	0.642883	0.00548375	0.23515	0.719597	0.573628	0.0236256	0.545093	0.0489466	0.714199	0.323858	N/A	0.655699	0.644506	0.194724	0.512004	0.502833	0.507917	0.0727938	0.571217	0.713325	0.608475	0.637419	0.0622236	0.0596915	0.525992	0.580139	0.564264	0.612493	0.522622	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002072	0.797378	0.672307	0.663964	0.663964	0.675187	0.687071	0.662848	0.500058	0.500058	0.562636	0.562636	0.586302	0.552141	5.44165e-07	0.549794	0.084116	0.214891	0.0204973	0.719597	0.573628	0.545093	0.545093	0.588936	0.714199	0.714199	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.515647	0.62635	0.549323	0.662817	0.576819	0.59915	0.57665	0.0299664	0.00807307	0.580139	0.564264	0.612493	0.522622	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002079	0.11157	0.5	0.5	0.5	0.5	0.5	0.190192	0.000259924	2.65434e-21	0.0500937	0.0019316	0.183088	0.0370034	0.00185268	0.0750354	0.119711	5.62436e-15	0.589841	0.198922	0.5	0.5	0.5	0.5	0.0695735	0.192849	N/A	0.589473	0.582059	0.107251	0.5	0.5	0.5	0.00265774	0.0388993	0.0754179	0.608475	0.637419	0.608252	0.0448878	0.52096	0.542774	0.533829	0.561863	0.511509	0.518815	0.166295	0.5	0.5	0.522359
OG0002080	0.797378	0.723788	0.714602	0.714602	0.726918	0.370024	0.327533	0.000129977	0.500087	0.589478	0.135072	0.620912	0.582364	0.00288955	0.092204	0.214891	0.642883	0.656247	0.719597	0.539073	0.523358	0.523358	0.547845	0.714199	0.323858	N/A	0.655699	0.0852566	0.674894	0.534737	0.508428	0.523194	0.671057	0.571217	0.713325	0.608475	0.637419	0.608252	0.00505362	0.525992	0.580139	0.564264	0.612493	0.522622	0.536574	0.286089	0.509904	0.516873	0.543229
OG0002091	0.298654	0.600855	0.140113	0.140113	0.151357	0.163583	0.5	0.5	0.5	0.5	0.5	0.546317	0.5	0.5	0.5	0.000147343	1.64011e-12	1.09573e-23	0.198922	0.5	0.5	0.5	0.5	0.5	0.5	N/A	0.589473	0.582059	0.572445	0.512004	0.502833	0.507917	0.570431	0.0382894	0.5	0.540881	0.0799963	0.540785	0.044087	0.5	0.542774	0.533829	5.65587e-13	0.607132	0.0281318	0.5	0.5	0.5	0.5
OG0002092	0.797378	0.672307	3.31805e-07	0.663964	0.675187	0.117284	0.00787732	0.500058	0.500058	0.532926	0.532926	0.129556	0.552141	0.549794	0.549794	0.291399	0.124974	0.705952	0.772593	0.573628	0.545093	0.545093	0.133518	0.714199	0.714199	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.515647	0.62635	0.549323	0.662817	0.576819	0.148887	0.57665	0.0299664	0.00807307	0.580139	0.0343845	0.654143	0.533354	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002096	0.797378	0.600855	0.595078	0.595078	0.602878	0.611392	3.4857e-08	8.66548e-05	0.500058	0.532926	0.532926	0.586302	0.535726	0.538082	0.538082	0.727845	0.163765	0.00825887	0.772593	0.539073	0.0118123	0.523358	0.547845	0.140252	0.323858	N/A	0.655699	0.644506	0.194724	0.512004	0.502833	0.507917	0.62635	0.549323	0.662817	0.576819	0.148887	0.57665	0.556491	0.0053823	0.580139	0.0343845	0.0949918	0.54372	0.536574	0.286089	0.509904	0.516873	0.543229
OG0002097	0.11157	0.148446	5.02369e-18	0.595078	0.602878	0.163583	0.0045494	0.000129977	0.500087	0.589478	0.589478	0.620912	8.32369e-05	0.549794	0.0750354	0.5	0.5	0.5	0.00155475	0.5	0.5	0.5	0.5	0.5	0.5	N/A	0.589473	0.582059	0.572445	0.512004	0.502833	0.507917	0.00265774	0.571217	0.713325	0.608475	0.637419	0.608252	0.0448878	0.52096	0.542774	0.533829	0.0917728	0.5	0.0281318	0.5	0.5	0.5	0.5
OG0002099	0.708412	0.723788	0.714602	0.714602	0.726918	0.370024	0.327533	0.500087	4.33299e-05	0.135072	0.589478	0.620912	0.596274	0.108788	0.0397724	0.581	0.581	0.589841	0.636218	0.539073	0.523358	0.523358	0.547845	0.631927	0.631927	N/A	0.589473	0.00364814	0.674894	0.534737	0.508428	0.523194	0.671057	0.571217	0.713325	0.608475	0.637419	0.608252	0.000150056	0.530944	0.542774	0.533829	0.561863	0.511509	0.518815	0.613286	0.509904	0.516873	0.522359
OG0002108	0.11157	0.600855	0.0229756	0.0229756	0.151357	0.163583	0.245176	0.500058	2.88866e-05	0.0500937	0.589478	0.230494	0.0733649	0.592279	0.052881	0.00548375	0.642883	0.0204973	0.636218	0.5	0.5	0.5	0.5	0.5	0.5	N/A	0.589473	0.582059	0.572445	0.512004	0.502833	0.00397411	0.0363562	0.549323	0.662817	0.0416887	0.637419	0.0622236	1.30487e-05	0.540612	0.542774	0.533829	0.0318217	0.522622	0.0281318	0.5	0.5	0.5	0.5
OG0002109	0.797378	0.600855	0.595078	0.595078	0.602878	0.0583706	0.245176	0.500058	0.500058	0.562636	0.562636	0.586302	0.567669	0.549794	0.549794	0.642883	0.00548375	0.656247	0.719597	2.24906e-15	0.545093	0.545093	0.588936	0.714199	0.714199	N/A	0.655699	0.644506	0.194724	0.512004	0.502833	0.507917	0.62635	0.549323	0.662817	0.576819	0.59915	0.57665	0.00219398	0.52096	0.580139	0.564264	0.612493	0.522622	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002111	0.708412	0.00552244	0.329524	0.714602	0.000108755	0.370024	0.594314	0.500029	0.500029	0.562636	0.562636	7.53895e-05	0.102165	0.00185268	0.549794	0.581	0.581	0.589841	0.636218	0.539073	0.523358	0.523358	0.547845	0.631927	0.631927	N/A	0.589473	0.0425519	0.0749435	0.534737	0.508428	0.523194	0.62635	0.0740012	0.594293	0.576819	0.59915	0.00419032	0.603597	0.52096	0.542774	0.533829	0.561863	0.511509	0.518815	0.613286	0.509904	0.516873	0.522359
OG0002117	0.797378	0.105679	0.0993654	0.663964	0.107898	0.687071	0.245176	0.500058	2.88866e-05	0.562636	0.0939904	0.586302	0.567669	0.549794	0.549794	0.581	0.119711	0.656247	0.719597	5.91e-06	0.545093	0.545093	0.588936	0.140252	0.714199	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.515647	0.62635	0.549323	0.662817	0.576819	0.59915	0.57665	0.00219398	0.52096	0.580139	0.564264	0.612493	0.0339344	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002126	0.456929	0.672307	0.246874	0.663964	0.675187	0.28212	0.594314	0.500029	0.500029	0.532926	0.532926	0.546317	0.535726	0.525894	0.525894	0.690625	0.291399	0.705952	3.2398e-13	0.573628	0.0676525	0.545093	0.588936	0.714199	0.714199	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.515647	0.189894	0.525639	0.594293	0.540881	0.553842	0.540785	0.014982	0.51065	0.580139	0.0343845	0.654143	0.533354	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002130	0.456929	0.410098	0.0765073	0.0765073	0.764649	0.43675	0.662848	0.500058	0.500058	0.562636	0.562636	0.0473508	0.0185314	0.525894	0.525894	0.690625	0.291399	5.61218e-05	0.772593	0.5	0.5	0.5	0.5	0.631927	0.192849	N/A	0.655699	0.644506	0.0132911	0.545499	0.51119	0.530563	0.62635	0.549323	0.662817	0.576819	0.59915	0.57665	0.556491	0.51065	0.580139	0.0343845	0.654143	0.533354	0.054868	0.166295	0.5	0.5	0.522359
OG0002134	0.456929	0.672307	0.663964	0.663964	0.675187	0.687071	0.71336	8.66548e-05	0.500058	0.135072	0.589478	0.620912	0.0370034	0.549794	0.0750354	0.690625	0.0137194	0.0432226	0.719597	0.573628	0.545093	0.545093	0.588936	0.714199	0.714199	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.515647	0.0727938	0.571217	0.327478	0.608475	0.637419	0.608252	0.0448878	0.52096	0.580139	0.564264	0.0636913	0.533354	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002137	0.797378	0.672307	0.663964	0.663964	0.675187	0.687071	0.662848	8.66548e-05	0.500058	0.135072	0.589478	0.650953	0.582364	0.56105	0.00288955	0.581	0.119711	0.046724	0.636218	0.039812	0.545093	0.545093	0.588936	0.714199	0.714199	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.515647	0.62635	0.549323	0.662817	0.0416887	0.637419	0.0622236	0.0596915	0.525992	0.580139	0.096436	0.561863	0.511509	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002140	0.841114	0.723788	0.714602	0.714602	0.726918	0.739621	0.71336	0.000129977	0.500087	0.562636	0.0939904	0.183088	0.0370034	0.549794	0.549794	0.642883	0.00548375	0.656247	0.719597	0.573628	0.0676525	0.545093	0.588936	0.714199	0.323858	N/A	0.0932712	0.69251	0.674894	0.534737	0.508428	0.523194	0.671057	0.571217	0.713325	0.608475	0.208474	0.608252	0.0448878	0.52096	0.580139	0.564264	0.612493	0.522622	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002142	0.708412	0.600855	0.595078	0.595078	0.602878	0.0583706	0.662848	0.500058	0.500058	0.0500937	0.0019316	0.677104	0.609449	0.00555305	0.582274	0.581	0.581	0.00440543	0.0105747	0.539073	0.523358	0.523358	0.547845	0.631927	0.631927	N/A	0.589473	0.582059	0.572445	0.512004	0.502833	0.507917	0.0363562	0.549323	0.662817	0.0416887	0.637419	0.00949868	0.0135005	0.535817	0.542774	0.533829	0.561863	0.511509	0.518815	0.613286	0.509904	0.516873	0.522359
OG0002144	0.797378	0.723788	0.000536423	0.714602	0.159436	0.370024	0.245176	8.66548e-05	2.88866e-05	0.562636	0.562636	0.586302	0.552141	0.549794	0.549794	0.214891	0.642883	0.23515	0.332224	0.573628	0.545093	0.545093	0.588936	0.140252	0.323858	N/A	0.655699	0.644506	0.0749435	0.534737	0.508428	0.523194	0.62635	0.549323	0.662817	0.576819	0.59915	0.57665	0.0299664	0.00807307	0.580139	0.564264	0.612493	0.522622	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002149	0.708412	0.148446	0.595078	0.595078	0.602878	0.163583	0.5	0.5	0.5	0.532926	0.0167245	0.5	0.5	0.5	0.5	0.00751168	0.539345	0.0515927	0.121084	0.573628	0.0236256	0.0676525	0.00577355	0.323858	0.323858	N/A	0.234318	0.582059	0.572445	0.512004	0.502833	0.507917	0.570431	0.0382894	0.5	0.540881	0.553842	0.0607442	0.5	0.5	0.580139	3.31489e-06	0.00827841	0.590526	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002155	0.231024	0.105679	0.663964	0.663964	0.675187	0.117284	0.098533	8.66548e-05	0.500058	0.562636	0.562636	0.129556	0.0370034	0.549794	0.0265649	0.642883	0.642883	0.656247	0.332224	0.573628	0.545093	0.545093	0.588936	0.714199	0.714199	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.515647	0.62635	0.549323	0.662817	0.576819	0.59915	0.57665	0.00219398	0.52096	0.580139	0.564264	0.612493	0.522622	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002157	0.708412	0.672307	0.663964	0.663964	0.675187	0.117284	0.71336	8.66548e-05	0.500058	0.589478	0.135072	0.620912	0.567669	0.00412733	0.571871	0.000300328	0.581	0.589841	0.636218	0.0199023	0.523358	0.523358	0.547845	0.0695735	0.631927	N/A	0.589473	0.0425519	0.629548	0.523577	0.505643	0.515647	0.0727938	0.571217	0.327478	0.608475	0.637419	0.608252	0.0448878	0.000312499	0.542774	0.533829	0.561863	0.511509	0.518815	0.613286	0.509904	0.516873	0.522359
OG0002160	0.231024	0.600855	0.0495422	0.595078	0.602878	0.611392	0.245176	0.500058	0.500058	0.589478	0.0500937	0.650953	0.582364	0.00288955	0.092204	0.690625	0.0137194	0.000431232	0.019155	0.539073	0.523358	0.523358	0.547845	0.714199	0.323858	N/A	0.655699	0.644506	0.194724	0.512004	0.502833	0.507917	0.62635	0.549323	0.662817	0.0416887	0.637419	0.0622236	0.0596915	0.525992	0.580139	0.564264	0.0636913	0.533354	0.536574	0.286089	0.509904	0.516873	0.543229
OG0002161	0.797378	0.105679	0.663964	0.663964	0.675187	0.687071	0.662848	8.66548e-05	0.500058	0.562636	0.562636	0.620912	0.567669	0.0265649	0.549794	0.642883	0.00548375	0.656247	0.719597	0.000119077	0.545093	0.545093	0.588936	0.714199	0.714199	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.515647	0.62635	0.549323	0.662817	0.576819	0.59915	0.0415893	0.0448878	0.52096	0.580139	0.564264	0.612493	0.522622	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002163	0.797378	0.672307	0.663964	0.0993654	0.675187	0.117284	0.098533	0.500058	0.500058	0.562636	0.562636	0.0121649	0.0019801	0.538082	0.0572571	0.0166381	0.214891	0.23515	0.719597	0.573628	0.545093	0.545093	0.133518	0.714199	0.714199	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.515647	0.62635	0.549323	0.662817	0.576819	0.59915	0.0415893	0.581101	0.515847	0.580139	0.564264	0.612493	0.522622	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002173	0.708412	0.600855	0.00495854	0.595078	0.151357	1.90407e-08	0.594314	1.2052e-14	0.500029	0.562636	0.562636	0.546317	0.0274625	0.0132936	0.525894	0.642883	2.41991e-23	0.23515	0.198922	0.5	0.5	0.5	0.5	0.631927	0.192849	N/A	0.589473	0.582059	0.572445	0.512004	0.502833	0.507917	0.570431	0.525639	0.594293	0.540881	0.0276027	0.540785	0.529541	0.00269115	0.542774	0.533829	0.0318217	0.522622	0.518815	0.166295	0.5	0.5	0.522359
OG0002179	0.456929	0.672307	0.0229756	0.663964	0.107898	0.687071	0.662848	4.33299e-05	0.500087	0.562636	0.562636	0.586302	0.567669	0.0750354	0.549794	0.642883	0.00548375	0.656247	0.719597	0.573628	0.545093	0.0236256	0.588936	0.714199	0.714199	N/A	0.655699	0.644506	0.629548	0.523577	0.505643	0.515647	0.62635	0.549323	0.09851	0.576819	0.59915	0.57665	0.00219398	0.52096	0.580139	0.564264	0.612493	0.522622	0.536574	0.689664	0.519514	0.532897	0.543229
OG0002181	0.708412	0.672307	0.663964	0.663964	0.675187	0.687071	0.71336	0.500087	0.500087	0.589478	0.589478	0.620912	0.046183	0.033179	0.56105	0.581	0.119711	0.000415371	0.636218	0.539073	0.523358	0.0118123	0.547845	0.631927	0.631927	N/A	0.589473	0.0425519	0.629548	0.523577	0.505643	0.515647	0.0727938	0.571217	0.713325	0.608475	0.637419	0.608252	0.00505362	0.525992	0.542774	0.533829	0.561863	0.511509	0.518815	0.613286	0.509904	0.516873	0.522359
OG0002192	0.456929	0.344297	0.714602	0.714602	0.726918	0.370024	0.594314	0.500029	0.500029	0.532926	0.532926	0.586302	0.535726	0.525894	0.525894	0.084116	0.214891	0.656247	0.719597	0.631418	4.04101e-07	0.601756	0.00432643	0.140252	0.323858	N/A	0.655699	0.644506	0.0749435	0.534737	0.508428	0.523194	0.189894	0.525639	0.594293	0.540881	0.553842	0.0207902	0.556491	0.51065	0.580139	0.564264	0.612493	0.522622	0.536574	0.119383	0.0149263	0.0339807	0.543229
