FamilyID	Leocu<1>	Luden<2>	Nebri<3>	Thmac<4>	Mymur<5>	Gamor<6>	Ammel<7>	Asmec<8>	Asmes<9>	Trros<10>	Trtib<11>	Darer<12>	Sirhi<13>	Sigra<14>	Sians<15>	Ammex<16>	Plwal<17>	Prang<18>	Xetro<19>	Hosap<20>	Zoviv<21>	Tagut<22>	<23>	<24>	<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>	<40>	<41>	<42>	<43>
OG0006147	0.696016	0.0486045	0.587919	0.587919	0.595237	0.603244	0.0453077	0.00131654	0.500878	0.015314	0.530187	0.0633395	0.547935	0.000862749	0.534941	0.690381	0.274221	0.706453	0.566497	0.571804	0.563826	0.0946504	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.000376423	0.514496	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006164	0.696016	0.593337	0.587919	0.587919	0.595237	0.603244	0.587203	0.501753	0.501753	0.530187	0.530187	8.31377e-06	0.532768	0.0121492	0.523718	0.690381	0.274221	0.706453	0.0985596	0.106316	0.563826	0.0946504	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.0449536	0.537521	0.549503	0.0190524	0.551965	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006166	0.696016	0.593337	0.587919	0.00421125	0.595237	0.603244	0.587203	0.00131654	0.500878	0.530187	0.530187	0.542542	0.0254049	0.534941	0.0525237	0.101704	0.274221	0.706453	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.000376423	0.514496	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006205	0.696016	0.0486045	0.587919	0.587919	0.595237	0.151884	0.652304	0.501753	0.501753	0.530187	0.530187	0.119679	0.00166106	0.534941	0.534941	0.690381	0.690381	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.0334278	0.545325	0.651312	0.570872	0.137797	0.570715	0.0274294	0.514496	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0006209	0.696016	0.0486045	0.587919	0.587919	0.595237	0.603244	0.587203	0.00131654	0.500878	0.530187	0.530187	0.0633395	0.532768	0.534941	0.0182195	0.690381	0.690381	0.025833	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0137139	0.00491545	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006212	0.696016	0.593337	0.587919	0.587919	0.595237	0.603244	0.587203	0.500878	0.500878	0.0450455	0.530187	0.0633395	0.0254049	0.0182195	0.0525237	0.208715	0.428363	0.795574	0.0985596	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.000376423	0.514496	0.519059	0.514952	0.0810443	0.56211	0.50855	0.509782
OG0006236	0.104794	0.593337	0.587919	0.587919	0.595237	0.0539523	0.587203	0.500878	0.500878	0.530187	0.530187	0.542542	0.562351	0.0242813	0.545763	0.690381	0.274221	0.296016	0.0985596	0.106316	0.563826	0.0946504	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	1.03322e-05	0.519187	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006262	0.696016	0.137598	0.587919	0.587919	0.595237	0.00589197	0.587203	0.500878	0.500878	0.530187	0.530187	0.542542	0.532768	0.523718	0.523718	0.428363	0.208715	0.795574	0.0111873	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.00753126	0.739638	0.56211	0.0128066	0.5
OG0006265	0.696016	0.593337	0.587919	0.587919	0.595237	0.603244	0.587203	0.500878	0.000439102	0.530187	0.530187	0.579733	0.532768	0.000365505	0.523718	0.690381	0.101704	0.706453	0.566497	0.571804	0.563826	0.0946504	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.0190524	0.551965	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006269	0.696016	0.593337	0.587919	0.587919	0.0496275	0.603244	0.00414014	0.500878	0.500878	0.530187	0.015314	0.542542	0.532768	3.52242e-06	0.523718	0.274221	0.274221	0.706453	0.566497	0.571804	0.563826	0.0946504	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006270	0.281893	0.593337	0.587919	0.587919	0.595237	0.603244	0.587203	0.503497	0.0017564	0.530187	0.530187	0.542542	0.532768	0.0121492	0.0355794	0.274221	0.690381	0.706453	0.566497	0.571804	0.563826	0.0946504	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.00036942	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006273	0.696016	0.242999	0.653378	0.0915868	0.664195	0.264754	0.587203	0.00131654	0.500878	0.530187	0.0450455	0.542542	0.532768	0.523718	0.523718	0.101704	0.274221	0.706453	0.0985596	0.628533	0.615705	0.615705	N/A	0.582671	0.575741	0.0344197	0.521589	0.505155	0.514312	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.00429312	0.519278
OG0006282	0.696016	0.593337	0.587919	0.587919	0.595237	0.603244	0.587203	0.0013173	0.502627	0.530187	0.530187	0.000153628	0.532768	0.0121492	0.523718	0.274221	0.690381	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.00407514	0.537521	0.549503	0.0190524	0.551965	0.509735	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0006289	0.281893	0.00477076	0.129755	0.129755	0.140342	0.603244	0.0453077	0.500878	0.500878	0.000469481	0.530187	0.542542	0.532768	0.000365505	0.0355794	0.208715	0.780156	0.110477	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.0810443	0.56211	0.0128066	0.5
OG0006291	0.104794	0.593337	0.129755	0.587919	0.595237	0.0539523	0.587203	0.500878	0.500878	0.530187	0.530187	0.542542	0.532768	0.0121492	0.523718	0.780156	0.780156	0.795574	0.0985596	0.106316	0.563826	0.0328585	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.0810443	0.56211	0.50855	0.509782
OG0006329	0.696016	0.00477076	0.587919	0.587919	0.595237	0.603244	0.587203	0.000439102	0.500878	0.530187	0.530187	0.579733	0.049157	0.523718	0.0121492	0.690381	0.274221	0.110501	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.0190524	0.551965	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006347	0.696016	0.593337	0.587919	0.587919	0.595237	0.603244	0.587203	0.500878	0.500878	0.530187	0.530187	0.542542	0.516805	0.0121492	0.523718	0.274221	0.274221	0.706453	0.566497	8.5603e-08	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.527072	0.00245772	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006358	0.696016	0.661415	0.653378	0.653378	0.664195	0.264754	0.128718	0.501753	0.501753	0.530187	0.530187	0.542542	0.532768	0.0355794	0.523718	0.208715	0.428363	0.795574	0.566497	0.5	0.5	0.5	N/A	0.582671	0.575741	0.0344197	0.521589	0.505155	0.514312	0.564903	0.523483	0.0449536	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.0810443	0.56211	0.0128066	0.5
OG0006365	0.696016	0.00477076	0.587919	0.587919	0.595237	0.603244	0.128718	0.00131654	0.500878	0.530187	0.530187	0.542542	0.0254049	0.534941	0.0525237	0.101704	0.101704	0.706453	0.566497	0.106316	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.000376423	0.514496	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006367	0.696016	0.593337	0.587919	0.587919	0.595237	0.603244	0.128718	0.500878	0.500878	0.015314	0.530187	0.542542	0.0169443	8.07622e-05	0.523718	0.780156	0.780156	0.795574	0.0342708	0.0370855	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.0810443	0.56211	0.50855	0.509782
OG0006370	0.281893	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0450455	0.530187	0.5	0.5	0.5	0.5	0.00263827	0.000471357	0.0019884	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.0350836	0.5	0.537521	0.549503	0.0557844	0.5	0.5	0.519059	0.514952	6.26188e-05	0.654649	0.0128066	0.5
OG0006371	0.281893	0.5	0.5	0.5	0.000498888	1.42157e-12	0.128718	3.85622e-07	0.500878	0.015314	0.530187	0.0217024	0.516805	0.5	0.5	0.690381	0.274221	0.296016	0.566497	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.00387926	0.5	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.527072	0.00734919	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0006372	0.281893	0.5	0.5	0.5	0.5	1.09148e-09	0.128718	0.00131654	0.500878	0.557668	0.00229121	0.5	0.5	0.5	0.5	0.428363	0.208715	0.228567	0.0985596	0.106316	9.44869e-06	0.0946504	N/A	0.582671	0.575741	0.566778	0.0164314	0.5	0.5	0.564903	0.523483	0.586543	0.537521	0.0253311	0.0557844	0.5	0.5	0.519059	0.514952	0.0810443	0.56211	0.50855	0.509782
OG0006373	0.281893	0.5	0.5	0.5	0.5	0.5	0.128718	0.500878	0.00131654	0.5	0.5	0.5	0.5	0.5	0.5	0.0435282	2.61882e-15	0.795574	0.0985596	0.106316	0.0946504	0.563826	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.523483	0.586543	0.0559152	0.5	0.5	0.5	0.5	0.519059	0.514952	0.0810443	0.56211	0.50855	0.509782
OG0006374	0.281893	0.137598	0.129755	0.587919	0.0496275	0.0539523	0.128718	1.60321e-18	0.501753	0.530187	0.0450455	0.000943776	0.516805	0.00607457	0.512077	0.274221	0.000983985	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.0449536	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0006375	0.696016	0.593337	0.587919	0.587919	0.595237	0.603244	0.128718	0.500878	0.000439102	0.530187	0.530187	0.000153628	0.532768	0.523718	0.000365505	0.274221	0.274221	0.706453	0.566497	0.106316	0.563826	0.0328585	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.0190524	0.551965	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006377	0.281893	0.5	0.5	0.5	0.5	0.5	0.128718	0.00131654	0.500878	2.75232e-09	0.0865307	0.00123702	0.0338429	0.000462122	0.0242813	0.5	0.5	0.5	7.70909e-07	0.571804	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.523483	0.586543	0.0190982	0.591781	0.570715	0.00184167	0.519187	0.519059	0.514952	0.222288	0.5	0.50855	0.0146493
OG0006379	0.281893	0.5	0.5	0.5	0.000498888	0.00589197	0.5	0.5	0.5	0.0450455	1.27133e-11	0.0633395	0.547935	0.000862749	0.0525237	0.274221	0.274221	0.110501	0.566497	0.106316	0.0946504	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.00387926	0.5	0.564903	0.0350836	0.5	0.537521	0.549503	0.537432	0.000376423	0.514496	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006447	0.696016	0.5	0.5	0.5	0.5	0.5	0.587203	0.00131654	0.500878	0.530187	0.015314	0.542542	0.0254049	0.534941	0.0525237	0.208715	0.428363	0.795574	0.0342708	0.571804	0.563826	0.0328585	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.000376423	0.514496	0.519059	0.514952	0.0810443	0.56211	0.50855	0.509782
OG0006465	0.696016	0.0486045	0.0456918	0.587919	0.595237	0.603244	0.587203	0.500878	0.500878	0.530187	0.530187	0.0217024	0.0251361	0.512077	0.0180788	0.0131341	0.428363	0.795574	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.0810443	0.56211	0.50855	0.509782
OG0006484	0.696016	0.593337	0.587919	0.587919	0.595237	0.603244	0.229167	0.501753	0.501753	0.557668	0.557668	0.0434153	0.532768	0.523718	0.000365505	0.274221	0.274221	0.706453	0.0985596	0.106316	0.563826	0.0946504	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.0334278	0.545325	0.651312	0.570872	0.591781	0.570715	0.551965	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006498	0.696016	0.137598	0.587919	0.587919	0.595237	0.603244	0.587203	0.000439102	0.500878	0.015314	0.530187	4.10421e-05	0.0251361	0.0180788	0.512077	0.208715	0.780156	0.453898	0.566497	0.571804	0.563826	0.0328585	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.0810443	0.56211	0.50855	0.509782
OG0006513	0.696016	0.593337	0.587919	0.587919	0.595237	0.151884	0.587203	0.500878	0.500878	0.557668	0.0865307	0.579733	0.532768	3.52242e-06	0.0355794	0.690381	0.690381	0.706453	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.0190982	0.591781	0.570715	0.551965	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006517	0.696016	0.0486045	0.587919	0.587919	0.595237	0.603244	0.587203	0.00131654	0.500878	0.015314	0.530187	0.542542	0.00070835	0.523718	0.523718	0.101704	0.274221	0.110501	0.0985596	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006559	0.696016	0.137598	0.587919	0.587919	0.595237	0.603244	0.587203	0.500878	0.500878	0.530187	0.530187	4.32554e-07	0.532768	0.0355794	0.523718	0.274221	0.274221	0.110501	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.0190524	0.551965	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006574	0.281893	0.0486045	0.587919	0.129755	0.140342	0.0539523	0.0193033	0.5	0.5	0.557668	0.0306307	0.00123702	0.0169443	0.523718	0.523718	0.0936231	0.208715	0.0531402	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.0334278	0.545325	0.00641659	0.570872	0.591781	0.570715	0.551965	0.509735	0.519059	0.514952	0.0810443	0.56211	0.0128066	0.5
OG0006594	0.696016	0.593337	0.587919	0.0456918	0.0496275	0.603244	0.0453077	0.500878	0.000439102	0.530187	0.530187	0.542542	0.516805	0.512077	7.38118e-05	0.690381	0.690381	0.706453	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006628	0.696016	0.593337	0.587919	0.587919	0.595237	0.603244	0.587203	0.00131654	0.500878	0.530187	0.530187	0.542542	0.532768	0.523718	0.000365505	0.101704	0.690381	0.110501	0.0985596	0.571804	0.0328585	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006656	0.696016	0.661415	0.230796	0.653378	0.664195	0.675706	0.652304	0.500878	0.500878	0.0865307	0.557668	0.119679	0.547935	0.534941	0.0525237	0.274221	0.690381	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.0391797	0.620492	0.521589	0.505155	0.514312	0.617457	0.545325	0.227662	0.570872	0.591781	0.570715	0.0274294	0.514496	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0006669	0.696016	0.000468272	0.587919	0.587919	0.595237	0.603244	0.587203	0.00131654	0.500878	0.530187	0.530187	0.542542	0.0169443	0.523718	0.523718	0.690381	0.274221	0.110501	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006674	0.696016	0.137598	0.587919	0.587919	0.595237	0.603244	0.587203	0.500878	0.500878	0.530187	0.530187	0.542542	0.0254049	0.534941	0.000234897	0.208715	0.428363	0.795574	0.566497	0.571804	0.563826	0.0946504	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.000376423	0.514496	0.519059	0.514952	0.0810443	0.56211	0.50855	0.509782
OG0006680	0.696016	0.661415	0.653378	0.653378	0.664195	0.264754	0.229167	0.501753	0.501753	0.557668	0.0865307	0.119679	0.547935	0.534941	0.0525237	0.274221	0.690381	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.0391797	0.620492	0.521589	0.505155	0.514312	0.617457	0.545325	0.651312	0.570872	0.591781	0.570715	0.0274294	0.514496	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0006686	0.696016	0.593337	0.587919	0.587919	0.595237	0.603244	0.0453077	0.000439102	0.500878	0.530187	0.0450455	0.542542	0.532768	0.0355794	0.523718	0.00461784	0.690381	0.706453	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006698	0.104794	0.137598	0.0456918	0.587919	0.595237	0.0539523	1.61816e-05	0.501753	0.00262999	0.530187	0.530187	0.542542	0.532768	0.523718	0.523718	0.5	0.5	0.5	0.5	0.571804	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0118761	0.651312	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.0223719	0.5	0.5	0.50855	0.0146493
OG0006712	0.696016	0.0486045	0.587919	0.587919	0.595237	0.603244	0.652304	3.88325e-07	0.501753	0.0865307	0.557668	0.00123702	0.532768	0.523718	0.523718	0.101704	0.690381	0.706453	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.0334278	0.545325	0.651312	0.570872	0.591781	0.570715	0.551965	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006738	0.696016	0.593337	0.587919	0.587919	0.595237	0.603244	0.587203	0.00131654	0.000439102	0.530187	0.530187	0.542542	0.547935	0.0525237	0.534941	0.690381	0.101704	0.706453	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.000376423	0.514496	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006745	0.696016	0.242999	0.230796	0.653378	0.664195	0.675706	0.229167	0.501753	0.00262999	0.557668	0.557668	0.119679	0.532768	0.0121492	0.523718	0.690381	0.690381	0.706453	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.0391797	0.620492	0.521589	0.505155	0.514312	0.617457	0.545325	0.651312	0.570872	0.591781	0.570715	0.551965	0.509735	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0006759	0.104794	0.661415	0.653378	0.653378	0.664195	0.151884	0.587203	0.000439102	0.500878	0.530187	0.530187	0.542542	0.532768	0.523718	0.523718	0.690381	0.274221	0.110501	0.0985596	0.571804	0.563826	0.0946504	N/A	0.582671	0.575741	0.566778	0.00551706	0.505155	0.514312	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006798	0.281893	0.593337	0.129755	0.129755	0.140342	0.603244	0.128718	3.23241e-08	0.505232	4.4124e-07	0.0450455	0.0633395	0.516805	0.5	0.5	0.101704	0.690381	0.110501	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	3.03582e-06	0.537521	0.549503	0.537432	0.527072	0.00734919	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0006800	0.696016	0.242999	0.0915868	0.653378	0.664195	0.675706	0.128718	0.500878	0.000439102	0.530187	0.530187	0.0633395	0.532768	0.523718	0.523718	0.690381	0.274221	0.706453	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.0344197	0.521589	0.505155	0.514312	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006802	5.43472e-05	0.137598	0.129755	0.0456918	0.140342	0.151884	0.5	0.5	0.5	0.530187	0.530187	0.579733	0.547935	0.534941	0.000234897	0.428363	0.208715	0.795574	0.0985596	0.571804	0.0946504	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.549503	0.0190524	0.0274294	0.514496	0.519059	0.514952	0.0810443	0.56211	0.50855	0.509782
OG0006807	0.281893	0.661415	0.702698	1.02215e-09	0.664195	0.151884	0.128718	0.500878	0.500878	0.0450455	0.530187	0.0633395	0.516805	0.512077	0.512077	0.274221	0.101704	0.296016	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.00551706	0.505155	0.00726049	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.527072	0.504903	0.519059	0.514952	0.652825	0.532635	0.0128066	0.5
OG0006812	0.281893	0.137598	0.587919	0.129755	0.140342	0.151884	0.5	0.5	0.5	0.5	0.5	0.0633395	0.516805	0.5	0.5	0.274221	0.690381	0.706453	2.72832e-25	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.0736099	0.537432	0.527072	0.00734919	0.519059	0.00753126	0.363512	0.532635	0.0128066	0.5
OG0006825	0.281893	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.0633395	0.516805	0.5	0.5	0.00288518	2.25391e-09	0.14139	0.566497	0.5	0.5	0.5	N/A	0.582671	0.575741	0.098971	0.5	0.5	0.5	0.564903	0.0350836	0.5	0.537521	0.0736099	0.537432	0.527072	0.00734919	0.519059	0.514952	0.00225275	0.6129	0.0128066	0.5
OG0006830	0.281893	0.137598	0.129755	0.587919	0.140342	0.151884	0.5	0.5	0.5	0.015314	0.530187	0.0633395	0.00297073	0.0242813	0.545763	0.0435282	0.000856021	0.795574	0.0985596	0.5	0.5	0.5	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0350836	0.5	0.537521	0.549503	0.537432	1.03322e-05	0.519187	0.519059	0.514952	0.0810443	0.56211	0.0128066	0.5
OG0006847	0.696016	0.0486045	0.587919	0.587919	0.595237	0.603244	0.587203	0.00131654	0.000439102	0.530187	0.530187	0.542542	0.532768	0.0121492	0.523718	0.690381	0.690381	0.706453	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006881	0.696016	0.593337	0.587919	0.587919	0.595237	0.151884	0.0453077	0.500878	0.500878	0.530187	0.015314	0.0633395	0.0254049	0.534941	0.0525237	0.690381	0.690381	0.706453	0.566497	0.571804	0.563826	0.0946504	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.000376423	0.514496	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006898	0.281893	0.137598	0.00421125	0.587919	0.595237	0.603244	0.652304	0.501753	0.00262999	0.557668	0.0865307	0.579733	0.049157	0.523718	0.0355794	0.101704	0.690381	0.706453	0.566497	0.571804	0.563826	0.0946504	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.0334278	0.545325	0.651312	0.570872	0.591781	0.570715	0.551965	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006922	0.696016	0.593337	0.587919	0.587919	0.595237	0.603244	0.587203	1.92676e-06	0.501753	0.530187	0.530187	0.542542	0.532768	0.523718	0.0355794	0.274221	0.690381	0.706453	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.0449536	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006928	0.696016	0.593337	0.587919	0.587919	0.595237	0.603244	0.652304	0.501753	0.501753	0.0450455	0.530187	0.0633395	0.00070835	0.523718	0.0355794	0.690381	0.274221	0.110501	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.0118761	0.651312	0.537521	0.549503	0.537432	0.0137139	0.509735	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
OG0006936	0.696016	0.593337	0.587919	0.587919	0.595237	0.603244	0.587203	0.00131654	0.500878	0.530187	0.530187	0.542542	0.0254049	0.534941	0.0525237	0.274221	0.690381	0.110501	0.566497	0.571804	0.563826	0.563826	N/A	0.582671	0.575741	0.566778	0.510975	0.502587	0.507235	0.564903	0.523483	0.586543	0.537521	0.549503	0.537432	0.000376423	0.514496	0.519059	0.514952	0.652825	0.532635	0.50855	0.509782
