FamilyID,pvalue,cave.ratio,surface.ratio,DIFF,significant
OG0008205,1,0,0,0.0,no
OG0008206,1,0,0,0.0,no
OG0008207,1,0,0,0.0,no
OG0008208,1,0,0,0.0,no
OG0008209,1,0,0,0.0,no
OG0008210,1,0,0,0.0,no
OG0008211,1,0,0,0.0,no
OG0008212,1,0,0,0.0,no
OG0008213,1,0,0,0.0,no
OG0008214,1,0,0,0.0,no
OG0008215,1,0,0,0.0,no
OG0008216,1,0,0,0.0,no
OG0008219,1,0,0,0.0,no
OG0008220,1,0,0,0.0,no
OG0008221,1,0,0,0.0,no
OG0008222,1,0,0,0.0,no
OG0008223,1,0,0,0.0,no
OG0008224,1,0,0,0.0,no
OG0008225,1,0,0,0.0,no
OG0008226,1,0,0,0.0,no
OG0008227,1,0,0,0.0,no
OG0008228,1,0,0,0.0,no
OG0008229,1,0,0,0.0,no
OG0008230,1,0,0,0.0,no
OG0008231,1,0,0,0.0,no
OG0008232,1,0,0,0.0,no
OG0008233,1,0,0,0.0,no
OG0008234,1,0,0,0.0,no
OG0008235,1,0,0,0.0,no
OG0008236,1,0,0,0.0,no
OG0008237,1,0,0,0.0,no
OG0008238,1,0,0,0.0,no
OG0008239,1,0,0,0.0,no
OG0008240,1,0,0,0.0,no
OG0008241,1,0,0,0.0,no
OG0008242,1,0,0,0.0,no
OG0008243,1,0,0,0.0,no
OG0008244,1,0,0,0.0,no
OG0008245,1,0,0,0.0,no
OG0008246,1,0,0,0.0,no
OG0008247,1,0,0,0.0,no
OG0008248,1,0,0,0.0,no
OG0008249,1,0,0,0.0,no
OG0008250,1,0,0,0.0,no
OG0008251,1,0,0,0.0,no
OG0008252,1,0,0,0.0,no
OG0008253,1,0,0,0.0,no
OG0008254,1,0,0,0.0,no
OG0008255,1,0,0,0.0,no
OG0008256,1,0,0,0.0,no
OG0008257,1,0,0,0.0,no
OG0008258,1,0,0,0.0,no
OG0008259,1,0,0,0.0,no
OG0008260,1,0,0,0.0,no
OG0008261,1,0,0,0.0,no
OG0008264,1,0,0,0.0,no
OG0008265,1,0,0,0.0,no
OG0008270,1,0,0,0.0,no
OG0008271,1,0,0,0.0,no
OG0008272,1,0,0,0.0,no
OG0008273,1,0,0,0.0,no
OG0008274,1,0,0,0.0,no
OG0008275,1,0,0,0.0,no
OG0008276,1,0,0,0.0,no
OG0008277,1,0,0,0.0,no
OG0008278,1,0,0,0.0,no
OG0008279,1,0,0,0.0,no
OG0008280,1,0,0,0.0,no
OG0008281,1,0,0,0.0,no
OG0008282,1,0,0,0.0,no
OG0008283,1,0,0,0.0,no
OG0008284,1,0,0,0.0,no
OG0008285,1,0,0,0.0,no
OG0008288,1,0,0,0.0,no
OG0008289,1,0,0,0.0,no
OG0008290,1,0,0,0.0,no
OG0008291,1,0,0,0.0,no
OG0008292,1,0,0,0.0,no
OG0008293,1,0,0,0.0,no
OG0008294,1,0,0,0.0,no
OG0008295,1,0,0,0.0,no
OG0008297,1,0,0,0.0,no
OG0008300,1,0,0,0.0,no
OG0008301,1,0,0,0.0,no
OG0008304,1,0,0,0.0,no
OG0008305,1,0,0,0.0,no
OG0008306,1,0,0,0.0,no
OG0008330,1,0,0,0.0,no
OG0008331,1,0,0,0.0,no
OG0008332,1,0,0,0.0,no
OG0008333,1,0,0,0.0,no
OG0008334,1,0,0,0.0,no
OG0008335,1,0,0,0.0,no
OG0008336,1,0,0,0.0,no
OG0008337,1,0,0,0.0,no
OG0008338,1,0,0,0.0,no
OG0008339,1,0,0,0.0,no
OG0008340,1,0,0,0.0,no
OG0008341,1,0,0,0.0,no
OG0008342,1,0,0,0.0,no
OG0008343,1,0,0,0.0,no
OG0008344,1,0,0,0.0,no
OG0008345,1,0,0,0.0,no
OG0008346,1,0,0,0.0,no
OG0008347,1,0,0,0.0,no
OG0008348,1,0,0,0.0,no
OG0008349,1,0,0,0.0,no
OG0008350,1,0,0,0.0,no
OG0008351,1,0,0,0.0,no
OG0008352,1,0,0,0.0,no
OG0008353,1,0,0,0.0,no
OG0008354,1,0,0,0.0,no
OG0008355,1,0,0,0.0,no
OG0008356,1,0,0,0.0,no
OG0008357,1,0,0,0.0,no
OG0008358,1,0,0,0.0,no
OG0008359,1,0,0,0.0,no
OG0008360,1,0,0,0.0,no
OG0008361,1,0,0,0.0,no
OG0008362,1,0,0,0.0,no
OG0008363,1,0,0,0.0,no
OG0008364,1,0,0,0.0,no
OG0008365,1,0,0,0.0,no
OG0008366,1,0,0,0.0,no
OG0008367,1,0,0,0.0,no
OG0008368,1,0,0,0.0,no
OG0008369,1,0,0,0.0,no
OG0008370,1,0,0,0.0,no
OG0008371,1,0,0,0.0,no
OG0008372,1,0,0,0.0,no
OG0008373,1,0,0,0.0,no
OG0008374,1,0,0,0.0,no
OG0008375,1,0,0,0.0,no
OG0008376,1,0,0,0.0,no
OG0008377,1,0,0,0.0,no
OG0008378,1,0,0,0.0,no
OG0008379,1,0,0,0.0,no
OG0008380,1,0,0,0.0,no
OG0008381,1,0,0,0.0,no
OG0008382,1,0,0,0.0,no
OG0008383,1,0,0,0.0,no
OG0008384,1,0,0,0.0,no
OG0008385,1,0,0,0.0,no
OG0008386,1,0,0,0.0,no
OG0008387,1,0,0,0.0,no
OG0008388,1,0,0,0.0,no
OG0008389,1,0,0,0.0,no
OG0008390,1,0,0,0.0,no
OG0008391,1,0,0,0.0,no
OG0008392,1,0,0,0.0,no
OG0008393,1,0,0,0.0,no
OG0008394,1,0,0,0.0,no
OG0008395,1,0,0,0.0,no
OG0008396,1,0,0,0.0,no
OG0008397,1,0,0,0.0,no
OG0008398,1,0,0,0.0,no
OG0008399,1,0,0,0.0,no
OG0008400,1,0,0,0.0,no
OG0008401,1,0,0,0.0,no
OG0008402,1,0,0,0.0,no
OG0008403,1,0,0,0.0,no
OG0008404,1,0,0,0.0,no
OG0008405,1,0,0,0.0,no
OG0008406,1,0,0,0.0,no
OG0008407,1,0,0,0.0,no
OG0008408,1,0,0,0.0,no
OG0008409,1,0,0,0.0,no
OG0008410,1,0,0,0.0,no
OG0008411,1,0,0,0.0,no
OG0008412,1,0,0,0.0,no
OG0008413,1,0,0,0.0,no
OG0008414,1,0,0,0.0,no
OG0008415,1,0,0,0.0,no
OG0008416,1,0,0,0.0,no
OG0008417,1,0,0,0.0,no
OG0008418,1,0,0,0.0,no
OG0008419,1,0,0,0.0,no
OG0008420,1,0,0,0.0,no
OG0008421,1,0,0,0.0,no
OG0008422,1,0,0,0.0,no
OG0008423,1,0,0,0.0,no
OG0008424,1,0,0,0.0,no
OG0008425,1,0,0,0.0,no
OG0008426,1,0,0,0.0,no
OG0008427,1,0,0,0.0,no
OG0008428,1,0,0,0.0,no
OG0008429,1,0,0,0.0,no
OG0008430,1,0,0,0.0,no
OG0008431,1,0,0,0.0,no
OG0008432,1,0,0,0.0,no
OG0008433,1,0,0,0.0,no
OG0008434,1,0,0,0.0,no
OG0008435,1,0,0,0.0,no
OG0008436,1,0,0,0.0,no
OG0008437,1,0,0,0.0,no
OG0008438,1,0,0,0.0,no
OG0008439,1,0,0,0.0,no
OG0008440,1,0,0,0.0,no
OG0008441,1,0,0,0.0,no
OG0008442,1,0,0,0.0,no
OG0008443,1,0,0,0.0,no
OG0008444,1,0,0,0.0,no
OG0008445,1,0,0,0.0,no
OG0008446,1,0,0,0.0,no
OG0008447,1,0,0,0.0,no
OG0008448,1,0,0,0.0,no
OG0008449,1,0,0,0.0,no
OG0008450,1,0,0,0.0,no
OG0008451,1,0,0,0.0,no
OG0008452,1,0,0,0.0,no
OG0008453,1,0,0,0.0,no
OG0008454,1,0,0,0.0,no
OG0008455,1,0,0,0.0,no
OG0008456,1,0,0,0.0,no
OG0008457,1,0,0,0.0,no
OG0008458,1,0,0,0.0,no
OG0008459,1,0,0,0.0,no
OG0008460,1,0,0,0.0,no
OG0008461,1,0,0,0.0,no
OG0008462,1,0,0,0.0,no
OG0008463,1,0,0,0.0,no
OG0008464,1,0,0,0.0,no
OG0008465,1,0,0,0.0,no
OG0008466,1,0,0,0.0,no
OG0008467,1,0,0,0.0,no
OG0008468,1,0,0,0.0,no
OG0008469,1,0,0,0.0,no
OG0008470,1,0,0,0.0,no
OG0008471,1,0,0,0.0,no
OG0008472,1,0,0,0.0,no
OG0008473,1,0,0,0.0,no
OG0008474,1,0,0,0.0,no
OG0008475,1,0,0,0.0,no
OG0008476,1,0,0,0.0,no
OG0008477,1,0,0,0.0,no
OG0008478,1,0,0,0.0,no
OG0008479,1,0,0,0.0,no
OG0008480,1,0,0,0.0,no
OG0008481,1,0,0,0.0,no
OG0008482,1,0,0,0.0,no
OG0008483,1,0,0,0.0,no
OG0008484,1,0,0,0.0,no
OG0008485,1,0,0,0.0,no
OG0008486,1,0,0,0.0,no
OG0008487,1,0,0,0.0,no
OG0008488,1,0,0,0.0,no
OG0008489,1,0,0,0.0,no
OG0008490,1,0,0,0.0,no
OG0008491,1,0,0,0.0,no
OG0008492,1,0,0,0.0,no
OG0008493,1,0,0,0.0,no
OG0008494,1,0,0,0.0,no
OG0008495,1,0,0,0.0,no
OG0008496,1,0,0,0.0,no
OG0008497,1,0,0,0.0,no
OG0008498,1,0,0,0.0,no
OG0008499,1,0,0,0.0,no
OG0008500,1,0,0,0.0,no
OG0008501,1,0,0,0.0,no
OG0008502,1,0,0,0.0,no
OG0008503,1,0,0,0.0,no
OG0008504,1,0,0,0.0,no
OG0008505,1,0,0,0.0,no
OG0008506,1,0,0,0.0,no
OG0008507,1,0,0,0.0,no
OG0008508,1,0,0,0.0,no
OG0008509,1,0,0,0.0,no
OG0008510,1,0,0,0.0,no
OG0008511,1,0,0,0.0,no
OG0008512,1,0,0,0.0,no
OG0008513,1,0,0,0.0,no
OG0008514,1,0,0,0.0,no
OG0008515,1,0,0,0.0,no
OG0008516,1,0,0,0.0,no
OG0008517,1,0,0,0.0,no
OG0008518,1,0,0,0.0,no
OG0008519,1,0,0,0.0,no
OG0008520,1,0,0,0.0,no
OG0008521,1,0,0,0.0,no
OG0008522,1,0,0,0.0,no
OG0008523,1,0,0,0.0,no
OG0008524,1,0,0,0.0,no
OG0008525,1,0,0,0.0,no
OG0008526,1,0,0,0.0,no
OG0008527,1,0,0,0.0,no
OG0008528,1,0,0,0.0,no
OG0008529,1,0,0,0.0,no
OG0008530,1,0,0,0.0,no
OG0008531,1,0,0,0.0,no
OG0008532,1,0,0,0.0,no
OG0008533,1,0,0,0.0,no
OG0008534,1,0,0,0.0,no
OG0008535,1,0,0,0.0,no
OG0008536,1,0,0,0.0,no
OG0008537,1,0,0,0.0,no
OG0008538,1,0,0,0.0,no
OG0008539,1,0,0,0.0,no
OG0008540,1,0,0,0.0,no
OG0008541,1,0,0,0.0,no
OG0008542,1,0,0,0.0,no
OG0008543,1,0,0,0.0,no
OG0008544,1,0,0,0.0,no
OG0008545,1,0,0,0.0,no
OG0008546,1,0,0,0.0,no
OG0008547,1,0,0,0.0,no
OG0008548,1,0,0,0.0,no
OG0008549,1,0,0,0.0,no
OG0008550,1,0,0,0.0,no
OG0008551,1,0,0,0.0,no
OG0008552,1,0,0,0.0,no
OG0008553,1,0,0,0.0,no
OG0008554,1,0,0,0.0,no
OG0008555,1,0,0,0.0,no
OG0008556,1,0,0,0.0,no
OG0008557,1,0,0,0.0,no
OG0008558,1,0,0,0.0,no
OG0008559,1,0,0,0.0,no
OG0008560,1,0,0,0.0,no
OG0008561,1,0,0,0.0,no
OG0008562,1,0,0,0.0,no
OG0008563,1,0,0,0.0,no
OG0008564,1,0,0,0.0,no
OG0008565,1,0,0,0.0,no
OG0008566,1,0,0,0.0,no
OG0008567,1,0,0,0.0,no
OG0008568,1,0,0,0.0,no
OG0008569,1,0,0,0.0,no
OG0008570,1,0,0,0.0,no
OG0008571,1,0,0,0.0,no
OG0008572,1,0,0,0.0,no
OG0008573,1,0,0,0.0,no
OG0008574,1,0,0,0.0,no
OG0008575,1,0,0,0.0,no
OG0008576,1,0,0,0.0,no
OG0008577,1,0,0,0.0,no
OG0008578,1,0,0,0.0,no
OG0008579,1,0,0,0.0,no
OG0008580,1,0,0,0.0,no
OG0008581,1,0,0,0.0,no
OG0008582,1,0,0,0.0,no
OG0008583,1,0,0,0.0,no
OG0008584,1,0,0,0.0,no
OG0008585,1,0,0,0.0,no
OG0008586,1,0,0,0.0,no
OG0008587,1,0,0,0.0,no
OG0008588,1,0,0,0.0,no
OG0008589,1,0,0,0.0,no
OG0008590,1,0,0,0.0,no
OG0008591,1,0,0,0.0,no
OG0008592,1,0,0,0.0,no
OG0008593,1,0,0,0.0,no
OG0008594,1,0,0,0.0,no
OG0008595,1,0,0,0.0,no
OG0008596,1,0,0,0.0,no
OG0008597,1,0,0,0.0,no
OG0008598,1,0,0,0.0,no
OG0008599,1,0,0,0.0,no
OG0008600,1,0,0,0.0,no
OG0008601,1,0,0,0.0,no
OG0008602,1,0,0,0.0,no
OG0008603,1,0,0,0.0,no
OG0008604,1,0,0,0.0,no
OG0008605,1,0,0,0.0,no
OG0008606,1,0,0,0.0,no
OG0008607,1,0,0,0.0,no
OG0008608,1,0,0,0.0,no
OG0008609,1,0,0,0.0,no
OG0008610,1,0,0,0.0,no
OG0008611,1,0,0,0.0,no
OG0008612,1,0,0,0.0,no
OG0008613,1,0,0,0.0,no
OG0008614,1,0,0,0.0,no
OG0008615,1,0,0,0.0,no
OG0008616,1,0,0,0.0,no
OG0008617,1,0,0,0.0,no
OG0008618,1,0,0,0.0,no
OG0008619,1,0,0,0.0,no
OG0008620,1,0,0,0.0,no
OG0008621,1,0,0,0.0,no
OG0008622,1,0,0,0.0,no
OG0008623,1,0,0,0.0,no
OG0008624,1,0,0,0.0,no
OG0008625,1,0,0,0.0,no
OG0008626,1,0,0,0.0,no
OG0008627,1,0,0,0.0,no
OG0008628,1,0,0,0.0,no
OG0008629,1,0,0,0.0,no
OG0008630,1,0,0,0.0,no
OG0008631,1,0,0,0.0,no
OG0008632,1,0,0,0.0,no
OG0008633,1,0,0,0.0,no
OG0008634,1,0,0,0.0,no
OG0008635,1,0,0,0.0,no
OG0008636,1,0,0,0.0,no
OG0008637,1,0,0,0.0,no
OG0008638,1,0,0,0.0,no
OG0008639,1,0,0,0.0,no
OG0008640,1,0,0,0.0,no
OG0008641,1,0,0,0.0,no
OG0008642,1,0,0,0.0,no
OG0008643,1,0,0,0.0,no
OG0008644,1,0,0,0.0,no
OG0008645,1,0,0,0.0,no
OG0008646,1,0,0,0.0,no
OG0008647,1,0,0,0.0,no
OG0008648,1,0,0,0.0,no
OG0008649,1,0,0,0.0,no
OG0008650,1,0,0,0.0,no
OG0008651,1,0,0,0.0,no
OG0008652,1,0,0,0.0,no
OG0008653,1,0,0,0.0,no
OG0008654,1,0,0,0.0,no
OG0008655,1,0,0,0.0,no
OG0008656,1,0,0,0.0,no
OG0008657,1,0,0,0.0,no
OG0008658,1,0,0,0.0,no
OG0008659,1,0,0,0.0,no
OG0008660,1,0,0,0.0,no
OG0008661,1,0,0,0.0,no
OG0008662,1,0,0,0.0,no
OG0008663,1,0,0,0.0,no
OG0008664,1,0,0,0.0,no
OG0008665,1,0,0,0.0,no
OG0008666,1,0,0,0.0,no
OG0008667,1,0,0,0.0,no
OG0008668,1,0,0,0.0,no
OG0008669,1,0,0,0.0,no
OG0008670,1,0,0,0.0,no
OG0008671,1,0,0,0.0,no
OG0008672,1,0,0,0.0,no
OG0008673,1,0,0,0.0,no
OG0008674,1,0,0,0.0,no
OG0008675,1,0,0,0.0,no
OG0008676,1,0,0,0.0,no
OG0008677,1,0,0,0.0,no
OG0008678,1,0,0,0.0,no
OG0008679,1,0,0,0.0,no
OG0008680,1,0,0,0.0,no
OG0008681,1,0,0,0.0,no
OG0008682,1,0,0,0.0,no
OG0008683,1,0,0,0.0,no
OG0008684,1,0,0,0.0,no
OG0008685,1,0,0,0.0,no
OG0008686,1,0,0,0.0,no
OG0008687,1,0,0,0.0,no
OG0008688,1,0,0,0.0,no
OG0008689,1,0,0,0.0,no
OG0008690,1,0,0,0.0,no
OG0008691,1,0,0,0.0,no
OG0008692,1,0,0,0.0,no
OG0008693,1,0,0,0.0,no
OG0008694,1,0,0,0.0,no
OG0008695,1,0,0,0.0,no
OG0008696,1,0,0,0.0,no
OG0008697,1,0,0,0.0,no
OG0008698,1,0,0,0.0,no
OG0008699,1,0,0,0.0,no
OG0008700,1,0,0,0.0,no
OG0008701,1,0,0,0.0,no
OG0008702,1,0,0,0.0,no
OG0008703,1,0,0,0.0,no
OG0008704,1,0,0,0.0,no
OG0008705,1,0,0,0.0,no
OG0008706,1,0,0,0.0,no
OG0008707,1,0,0,0.0,no
OG0008708,1,0,0,0.0,no
OG0008709,1,0,0,0.0,no
OG0008710,1,0,0,0.0,no
OG0008711,1,0,0,0.0,no
OG0008712,1,0,0,0.0,no
OG0008713,1,0,0,0.0,no
OG0008714,1,0,0,0.0,no
OG0008715,1,0,0,0.0,no
OG0008717,1,0,0,0.0,no
OG0008718,1,0,0,0.0,no
OG0008719,1,0,0,0.0,no
OG0008720,1,0,0,0.0,no
OG0008721,1,0,0,0.0,no
OG0008722,1,0,0,0.0,no
OG0008723,1,0,0,0.0,no
OG0008724,1,0,0,0.0,no
OG0008725,1,0,0,0.0,no
OG0008726,1,0,0,0.0,no
OG0008727,1,0,0,0.0,no
OG0008728,1,0,0,0.0,no
OG0008729,1,0,0,0.0,no
OG0008730,1,0,0,0.0,no
OG0008731,1,0,0,0.0,no
OG0008732,1,0,0,0.0,no
OG0008733,1,0,0,0.0,no
OG0008734,1,0,0,0.0,no
OG0008735,1,0,0,0.0,no
OG0008736,1,0,0,0.0,no
OG0008737,1,0,0,0.0,no
OG0008738,1,0,0,0.0,no
OG0008739,1,0,0,0.0,no
OG0008740,1,0,0,0.0,no
OG0008741,1,0,0,0.0,no
OG0008742,1,0,0,0.0,no
OG0008743,1,0,0,0.0,no
OG0008744,1,0,0,0.0,no
OG0008745,1,0,0,0.0,no
OG0008746,1,0,0,0.0,no
OG0008747,1,0,0,0.0,no
OG0008748,1,0,0,0.0,no
OG0008749,1,0,0,0.0,no
OG0008750,1,0,0,0.0,no
OG0008751,1,0,0,0.0,no
OG0008752,1,0,0,0.0,no
OG0008753,1,0,0,0.0,no
OG0008754,1,0,0,0.0,no
OG0008755,1,0,0,0.0,no
OG0008756,1,0,0,0.0,no
OG0008757,1,0,0,0.0,no
OG0008758,1,0,0,0.0,no
OG0008759,1,0,0,0.0,no
OG0008760,1,0,0,0.0,no
OG0008761,1,0,0,0.0,no
OG0008762,1,0,0,0.0,no
OG0008763,1,0,0,0.0,no
OG0008764,1,0,0,0.0,no
OG0008765,1,0,0,0.0,no
OG0008766,1,0,0,0.0,no
OG0008767,1,0,0,0.0,no
OG0008768,1,0,0,0.0,no
OG0008769,1,0,0,0.0,no
OG0008770,1,0,0,0.0,no
OG0008771,1,0,0,0.0,no
OG0008772,1,0,0,0.0,no
OG0008774,1,0,0,0.0,no
OG0008775,1,0,0,0.0,no
OG0008776,1,0,0,0.0,no
OG0008777,1,0,0,0.0,no
OG0008778,1,0,0,0.0,no
OG0008779,1,0,0,0.0,no
OG0008780,1,0,0,0.0,no
OG0008782,1,0,0,0.0,no
OG0008783,1,0,0,0.0,no
OG0008784,1,0,0,0.0,no
OG0008785,1,0,0,0.0,no
OG0008786,1,0,0,0.0,no
OG0008787,1,0,0,0.0,no
OG0008788,1,0,0,0.0,no
OG0008789,1,0,0,0.0,no
OG0008790,1,0,0,0.0,no
OG0008791,1,0,0,0.0,no
OG0008792,1,0,0,0.0,no
OG0008793,1,0,0,0.0,no
OG0008794,1,0,0,0.0,no
OG0008795,1,0,0,0.0,no
OG0008796,1,0,0,0.0,no
OG0008797,1,0,0,0.0,no
OG0008798,1,0,0,0.0,no
OG0008799,1,0,0,0.0,no
OG0008800,1,0,0,0.0,no
OG0008801,1,0,0,0.0,no
OG0008802,1,0,0,0.0,no
OG0008803,1,0,0,0.0,no
OG0008804,1,0,0,0.0,no
OG0008805,1,0,0,0.0,no
OG0008806,1,0,0,0.0,no
OG0008807,1,0,0,0.0,no
OG0008808,1,0,0,0.0,no
OG0008809,1,0,0,0.0,no
OG0008810,1,0,0,0.0,no
OG0008811,1,0,0,0.0,no
OG0008812,1,0,0,0.0,no
OG0008813,1,0,0,0.0,no
OG0008815,1,0,0,0.0,no
OG0008816,1,0,0,0.0,no
OG0008817,1,0,0,0.0,no
OG0008818,1,0,0,0.0,no
OG0008819,1,0,0,0.0,no
OG0008820,1,0,0,0.0,no
OG0008821,1,0,0,0.0,no
OG0008822,1,0,0,0.0,no
OG0008823,1,0,0,0.0,no
OG0008824,1,0,0,0.0,no
OG0008825,1,0,0,0.0,no
OG0008826,1,0,0,0.0,no
OG0008827,1,0,0,0.0,no
OG0008828,1,0,0,0.0,no
OG0008829,1,0,0,0.0,no
OG0008830,1,0,0,0.0,no
OG0008831,1,0,0,0.0,no
OG0008832,1,0,0,0.0,no
OG0008833,1,0,0,0.0,no
OG0008834,1,0,0,0.0,no
OG0008835,1,0,0,0.0,no
OG0008836,1,0,0,0.0,no
OG0008837,1,0,0,0.0,no
OG0008838,1,0,0,0.0,no
OG0008839,1,0,0,0.0,no
OG0008840,1,0,0,0.0,no
OG0008841,1,0,0,0.0,no
OG0008842,1,0,0,0.0,no
OG0008843,1,0,0,0.0,no
OG0008844,1,0,0,0.0,no
OG0008845,1,0,0,0.0,no
OG0008846,1,0,0,0.0,no
OG0008847,1,0,0,0.0,no
OG0008848,1,0,0,0.0,no
OG0008849,1,0,0,0.0,no
OG0008850,1,0,0,0.0,no
OG0008851,1,0,0,0.0,no
OG0008852,1,0,0,0.0,no
OG0008853,1,0,0,0.0,no
OG0008854,1,0,0,0.0,no
OG0008855,1,0,0,0.0,no
OG0008856,1,0,0,0.0,no
OG0008857,1,0,0,0.0,no
OG0008858,1,0,0,0.0,no
OG0008860,1,0,0,0.0,no
OG0008861,1,0,0,0.0,no
OG0008862,1,0,0,0.0,no
OG0008863,1,0,0,0.0,no
OG0008864,1,0,0,0.0,no
OG0008865,1,0,0,0.0,no
OG0008866,1,0,0,0.0,no
OG0008867,1,0,0,0.0,no
OG0008868,1,0,0,0.0,no
OG0008869,1,0,0,0.0,no
OG0008870,1,0,0,0.0,no
OG0008871,1,0,0,0.0,no
OG0008872,1,0,0,0.0,no
OG0008873,1,0,0,0.0,no
OG0008874,1,0,0,0.0,no
OG0008875,1,0,0,0.0,no
OG0008876,1,0,0,0.0,no
OG0008877,1,0,0,0.0,no
OG0008878,1,0,0,0.0,no
OG0008879,1,0,0,0.0,no
OG0008880,1,0,0,0.0,no
OG0008881,1,0,0,0.0,no
OG0008882,1,0,0,0.0,no
OG0008884,1,0,0,0.0,no
OG0008885,1,0,0,0.0,no
OG0008886,1,0,0,0.0,no
OG0008887,1,0,0,0.0,no
OG0008888,1,0,0,0.0,no
OG0008889,1,0,0,0.0,no
OG0008890,1,0,0,0.0,no
OG0008891,1,0,0,0.0,no
OG0008892,1,0,0,0.0,no
OG0008893,1,0,0,0.0,no
OG0008894,1,0,0,0.0,no
OG0008895,1,0,0,0.0,no
OG0008896,1,0,0,0.0,no
OG0008897,1,0,0,0.0,no
OG0008898,1,0,0,0.0,no
OG0008899,1,0,0,0.0,no
OG0008900,1,0,0,0.0,no
OG0008901,1,0,0,0.0,no
OG0008902,1,0,0,0.0,no
OG0008903,1,0,0,0.0,no
OG0008904,1,0,0,0.0,no
OG0008905,1,0,0,0.0,no
OG0008906,1,0,0,0.0,no
OG0008907,1,0,0,0.0,no
OG0008908,1,0,0,0.0,no
OG0008909,1,0,0,0.0,no
OG0008910,1,0,0,0.0,no
OG0008911,1,0,0,0.0,no
OG0008912,1,0,0,0.0,no
OG0008913,1,0,0,0.0,no
OG0008914,1,0,0,0.0,no
OG0008915,1,0,0,0.0,no
OG0008916,1,0,0,0.0,no
OG0008917,1,0,0,0.0,no
OG0008918,1,0,0,0.0,no
OG0008919,1,0,0,0.0,no
OG0008920,1,0,0,0.0,no
OG0008921,1,0,0,0.0,no
OG0008922,1,0,0,0.0,no
OG0008923,1,0,0,0.0,no
OG0008924,1,0,0,0.0,no
OG0008925,1,0,0,0.0,no
OG0008926,1,0,0,0.0,no
OG0008927,1,0,0,0.0,no
OG0008928,1,0,0,0.0,no
OG0008929,1,0,0,0.0,no
OG0008930,1,0,0,0.0,no
OG0008931,1,0,0,0.0,no
OG0008932,1,0,0,0.0,no
OG0008933,1,0,0,0.0,no
OG0008934,1,0,0,0.0,no
OG0008935,1,0,0,0.0,no
OG0008936,1,0,0,0.0,no
OG0008937,1,0,0,0.0,no
OG0008938,1,0,0,0.0,no
OG0008939,1,0,0,0.0,no
OG0008940,1,0,0,0.0,no
OG0008941,1,0,0,0.0,no
OG0008942,1,0,0,0.0,no
OG0008943,1,0,0,0.0,no
OG0008944,1,0,0,0.0,no
OG0008945,1,0,0,0.0,no
OG0008946,1,0,0,0.0,no
OG0008947,1,0,0,0.0,no
OG0008948,1,0,0,0.0,no
OG0008949,1,0,0,0.0,no
OG0008950,1,0,0,0.0,no
OG0008951,1,0,0,0.0,no
OG0008952,1,0,0,0.0,no
OG0008953,1,0,0,0.0,no
OG0008954,1,0,0,0.0,no
OG0008955,1,0,0,0.0,no
OG0008956,1,0,0,0.0,no
OG0008957,1,0,0,0.0,no
OG0008958,1,0,0,0.0,no
OG0008959,1,0,0,0.0,no
OG0008960,1,0,0,0.0,no
OG0008961,1,0,0,0.0,no
OG0008962,1,0,0,0.0,no
OG0008963,1,0,0,0.0,no
OG0008964,1,0,0,0.0,no
OG0008965,1,0,0,0.0,no
OG0008966,1,0,0,0.0,no
OG0008967,1,0,0,0.0,no
OG0008968,1,0,0,0.0,no
OG0008969,1,0,0,0.0,no
OG0008970,1,0,0,0.0,no
OG0008971,1,0,0,0.0,no
OG0008972,1,0,0,0.0,no
OG0008973,1,0,0,0.0,no
OG0008974,1,0,0,0.0,no
OG0008975,1,0,0,0.0,no
OG0008976,1,0,0,0.0,no
OG0008977,1,0,0,0.0,no
OG0008978,1,0,0,0.0,no
OG0008979,1,0,0,0.0,no
OG0008980,1,0,0,0.0,no
OG0008981,1,0,0,0.0,no
OG0008982,1,0,0,0.0,no
OG0008983,1,0,0,0.0,no
OG0008984,1,0,0,0.0,no
OG0008985,1,0,0,0.0,no
OG0008986,1,0,0,0.0,no
OG0008987,1,0,0,0.0,no
OG0008988,1,0,0,0.0,no
OG0008989,1,0,0,0.0,no
OG0008990,1,0,0,0.0,no
OG0008991,1,0,0,0.0,no
OG0008992,1,0,0,0.0,no
OG0008993,1,0,0,0.0,no
OG0008994,1,0,0,0.0,no
OG0008995,1,0,0,0.0,no
OG0008996,1,0,0,0.0,no
OG0008997,1,0,0,0.0,no
OG0008998,1,0,0,0.0,no
OG0008999,1,0,0,0.0,no
OG0009000,1,0,0,0.0,no
OG0009001,1,0,0,0.0,no
OG0009002,1,0,0,0.0,no
OG0009003,1,0,0,0.0,no
OG0009004,1,0,0,0.0,no
OG0009005,1,0,0,0.0,no
OG0009006,1,0,0,0.0,no
OG0009007,1,0,0,0.0,no
OG0009008,1,0,0,0.0,no
OG0009009,1,0,0,0.0,no
OG0009010,1,0,0,0.0,no
OG0009011,1,0,0,0.0,no
OG0009012,1,0,0,0.0,no
OG0009013,1,0,0,0.0,no
OG0009014,1,0,0,0.0,no
OG0009015,1,0,0,0.0,no
OG0009016,1,0,0,0.0,no
OG0009017,1,0,0,0.0,no
OG0009018,1,0,0,0.0,no
OG0009019,1,0,0,0.0,no
OG0009020,1,0,0,0.0,no
OG0009021,1,0,0,0.0,no
OG0009022,1,0,0,0.0,no
OG0009023,1,0,0,0.0,no
