OG_symbol	selection	species
OG0006943	positive	Elmax
OG0005495	positive	Elmax
OG0009221	positive	Elmax
OG0007792	positive	Elmax
OG0005860	positive	Elmax
OG0010255	positive	Elmax
OG0004735	positive	Elmax
OG0010152	positive	Elmax
OG0010534	positive	Elmax
OG0007448	positive	Elmax
OG0006946	positive	Elmax
OG0003569	positive	Elmax
OG0009270	positive	Elmax
OG0004108	positive	Elmax
OG0011414	positive	Elmax
OG0011413	positive	Elmax
OG0008298	positive	Elmax
OG0005914	positive	Elmax
OG0012036	positive	Elmax
OG0005348	positive	Elmax
OG0008133	positive	Elmax
OG0011755	positive	Elmax
OG0006446	positive	Elmax
OG0009648	positive	Elmax
OG0012719	positive	Elmax
OG0008314	positive	Elmax
OG0006115	positive	Elmax
OG0007552	positive	Elmax
OG0005997	positive	Elmax
OG0009079	positive	Elmax
OG0008609	positive	Elmax
OG0003956	positive	Elmax
OG0004507	positive	Elmax
OG0006722	positive	Elmax
OG0006056	positive	Elmax
OG0010003	positive	Elmax
OG0007856	positive	Elmax
OG0011495	positive	Elmax
OG0008494	positive	Elmax
OG0010440	positive	Elmax
OG0005939	positive	Elmax
OG0009627	positive	Elmax
OG0009007	positive	Elmax
OG0008341	positive	Elmax
OG0006355	positive	Elmax
OG0011452	positive	Elmax
OG0006945	positive	Elmax
OG0007129	positive	Elmax
OG0006264	positive	Elmax
OG0009196	positive	Elmax
OG0010622	positive	Elmax
OG0006273	positive	Elmax
OG0008388	positive	Elmax
OG0009799	positive	Elmax
OG0006218	positive	Elmax
OG0009394	positive	Elmax
OG0006390	positive	Elmax
OG0004842	positive	Elmax
OG0007728	positive	Elmax
OG0007395	positive	Elmax
OG0005497	positive	Elmax
OG0010575	positive	Elmax
OG0011762	positive	Elmax
OG0010654	positive	Elmax
OG0007189	positive	Elmax
OG0011167	positive	Elmax
OG0006628	positive	Elmax
OG0008057	positive	Elmax
OG0011947	positive	Elmax
OG0004642	positive	Elmax
OG0012012	positive	Elmax
OG0010286	positive	Elmax
OG0003854	positive	Elmax
OG0003984	positive	Elmax
OG0009089	positive	Elmax
OG0007962	positive	Elmax
OG0004225	positive	Elmax
OG0010082	positive	Elmax
OG0011833	positive	Elmax
OG0004425	positive	Elmax
OG0004802	positive	Elmax
OG0011699	positive	Elmax
OG0007085	positive	Elmax
OG0010770	positive	Elmax
OG0011574	positive	Elmax
OG0010513	positive	Elmax
OG0007460	positive	Elmax
OG0010021	positive	Elmax
OG0004084	positive	Elmax
OG0009441	positive	Elmax
OG0010576	positive	Elmax
OG0011134	positive	Elmax
OG0005517	positive	Elmax
OG0011756	positive	Elmax
OG0004040	positive	Elmax
OG0009678	positive	Elmax
OG0011286	positive	Elmax
OG0008840	positive	Elmax
OG0008585	positive	Elmax
OG0011841	positive	Elmax
OG0011300	positive	Elmax
OG0011862	positive	Elmax
OG0009873	positive	Elmax
OG0008625	positive	Elmax
OG0007226	positive	Elmax
OG0003988	positive	Elmax
OG0012129	positive	Elmax
OG0009714	positive	Elmax
OG0004191	positive	Elmax
OG0010185	positive	Elmax
OG0006835	positive	Elmax
OG0010275	positive	Elmax
OG0004505	positive	Elmax
OG0006647	positive	Elmax
OG0005845	positive	Elmax
OG0007472	positive	Elmax
OG0011708	positive	Elmax
OG0011282	positive	Elmax
OG0005446	positive	Elmax
OG0009753	positive	Elmax
OG0011984	positive	Elmax
OG0004749	positive	Elmax
OG0007638	positive	Elmax
OG0006304	positive	Elmax
OG0007644	positive	Elmax
OG0012052	positive	Elmax
OG0005665	positive	Elmax
OG0011785	positive	Elmax
OG0006234	positive	Elmax
OG0007650	positive	Elmax
OG0006469	positive	Elmax
OG0010362	positive	Elmax
OG0003444	positive	Elmax
OG0011904	positive	Elmax
OG0005272	positive	Elmax
OG0006772	positive	Elmax
OG0010127	positive	Elmax
