FamilyID	Rhtyp<1>	Cacar<2>	Sasal<3>	Darer<4>	Acbae<5>	Ercal<6>	Prang<7>	Modom<8>	Cocri<9>	Ororc<10>	Botau<11>	Ovari<12>	Myluc<13>	Scvul<14>	Ranor<15>	Hegla<16>	Capor<17>	Hosap<18>	Chsab<19>	Elmax<20>	Ancor<21>	Tagut<22>	Chpic<23>	Tecar<24>	Lacha<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>	<40>	<41>	<42>	<43>	<44>	<45>	<46>	<47>	<48>	<49>
OG0000884	0.58439	0.58439	0.00511879	0.814096	0.308657	0.802467	0.00363175	0.170181	0.566668	0.546233	0.518104	0.518104	0.562999	0.00209888	0.0291848	0.533442	0.533442	0.012249	0.523909	0.0408779	0.261423	0.665303	0.530771	0.000622515	0.724344	N/A	0.592429	0.550158	0.549118	0.0363193	0.13688	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.647489
OG0000888	0.58439	0.58439	0.0748774	0.814096	0.786623	0.802467	0.702425	0.613285	0.566668	0.546233	0.518104	0.518104	0.562999	0.555311	0.0291848	4.52723e-09	0.533442	0.523909	0.012249	0.575443	0.72511	0.716087	0.545084	0.545084	0.149475	N/A	0.592429	0.550158	0.549118	0.567625	0.0199172	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.0165515	0.523005	0.695957
OG0000896	0.545213	0.0672845	0.726992	0.151947	0.696983	0.714031	0.622813	0.613285	0.00423447	0.00909966	0.00043526	2.05693e-05	0.636432	0.058379	0.008436	0.548895	0.548895	4.33909e-06	0.00157888	0.606653	0.601706	0.595997	0.515756	0.515756	0.640052	N/A	0.549882	0.526091	0.525528	0.535701	0.046041	0.505971	0.526172	0.513796	0.0318812	0.0254874	0.00334149	0.513	0.00452551	0.546451	0.569469	0.511503	0.528016	0.500501	0.0698244	0.586915	0.516419	0.507851	0.584015
OG0000902	0.58439	0.58439	0.854479	2.49084e-05	0.786623	0.465532	0.702425	0.00982737	0.100047	0.546233	0.518104	0.518104	0.0336603	0.555311	0.0291848	0.51716	0.51716	0.523909	0.523909	0.0408779	0.261423	0.665303	0.530771	0.530771	0.724344	N/A	0.592429	0.550158	0.549118	0.567625	0.000158119	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.0360553	0.546672	0.532033	0.515518	0.647489
OG0000905	0.618421	0.179269	0.100637	0.779725	0.532986	0.84513	0.755512	0.235859	0.143368	0.000983246	0.526786	0.526786	0.589971	0.043896	0.119441	0.548895	0.000487178	0.0358647	0.523909	0.606653	0.72511	0.331905	0.545084	0.00146191	0.777187	N/A	0.628833	0.572375	0.570932	0.596215	0.703804	0.517595	0.572583	0.539708	0.654372	0.570033	0.506631	0.509798	0.506735	0.528695	0.543584	0.508665	0.521239	0.500375	0.5354	0.101754	0.546887	0.523005	0.695957
OG0000907	0.618421	0.618421	0.282214	0.814096	0.171641	0.84513	0.0771605	0.613285	0.566668	0.546233	0.518104	0.518104	0.562999	0.555311	0.555101	0.533442	0.533442	0.523909	0.523909	0.575443	0.0226684	0.331905	0.0885847	1.0948e-06	0.777187	N/A	0.628833	0.572375	0.570932	0.596215	0.13688	0.517595	0.572583	0.539708	0.234695	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.546887	0.523005	0.129715
OG0000912	0.545213	0.0672845	0.5	0.5	0.696983	0.306195	0.129999	2.96849e-06	0.566668	0.604055	8.32166e-05	0.566783	0.0833374	0.555311	0.555101	0.533442	0.0173049	0.512176	0.512176	0.575443	0.106612	0.665303	0.0158781	0.530771	0.204337	N/A	0.549882	0.526091	0.525528	0.535701	0.130698	0.505971	0.0132528	0.527023	0.612678	0.54847	0.504436	0.506565	2.30943e-08	0.546451	9.15317e-05	0.505802	0.514314	0.50025	0.524036	0.0700227	0.532033	0.515518	0.647489
OG0000915	0.58439	0.58439	0.129529	0.3776	0.832452	0.84513	0.305685	0.613285	0.566668	0.0693632	0.518104	0.518104	0.0336603	0.555311	0.0291848	0.533442	0.533442	0.523909	0.523909	0.575443	0.673521	0.665303	0.545084	0.00146191	0.724344	N/A	0.592429	0.550158	0.0258463	0.596215	0.00379196	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.0873664
OG0000916	0.0915614	0.007177	0.414893	0.0227392	0.637982	0.00467032	0.0195184	0.562346	0.0524296	0.523971	0.509178	0.509178	0.0494068	0.528896	0.0429583	0.5	0.5	0.512176	0.512176	0.0597315	0.601706	0.595997	0.00793894	0.515756	0.0277915	N/A	0.660085	0.5929	0.0515355	0.644897	0.0945816	0.523252	0.593156	6.44424e-06	0.561975	0.525178	0.502225	0.503299	0.50226	0.509852	0.515207	0.502914	0.507235	0.500125	0.0183246	0.524208	0.516419	0.507851	0.584015
OG0000917	0.12668	0.58439	0.0466956	0.837612	0.832452	0.84513	0.702425	0.613285	0.566668	0.0242524	0.518104	0.00921979	0.562999	0.555311	0.555101	0.533442	0.533442	0.000371507	0.523909	0.575443	0.106612	0.248909	0.545084	0.545084	0.149475	N/A	0.592429	0.550158	0.0258463	0.596215	0.0420802	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.0873664
OG0000918	0.618421	0.0116081	0.0152745	0.129529	0.438998	0.802467	0.305685	0.0029679	0.566668	0.546233	0.518104	0.518104	0.0336603	0.555311	0.555101	0.0173049	0.533442	0.523909	0.523909	0.00405027	0.673521	0.248909	0.545084	0.545084	0.0204976	N/A	0.0510785	0.550158	0.549118	0.567625	0.000158119	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.0873664
OG0000920	0.58439	0.58439	0.051791	0.726992	0.438998	0.802467	0.0385025	0.655123	0.143368	0.56692	0.526786	0.526786	0.135821	0.0129519	0.0724209	3.87785e-07	0.577501	0.000469891	0.00157888	0.00295112	0.601706	0.595997	0.515756	0.515756	0.724344	N/A	0.592429	0.550158	0.549118	0.567625	0.654351	0.511835	0.550308	0.527023	0.0638107	0.570033	0.506631	0.509798	0.506735	0.528695	0.543584	0.00437668	0.0145187	0.500626	0.556909	0.586915	0.0480544	0.507851	0.584015
OG0000924	0.58439	0.58439	0.0466956	0.837612	0.786623	0.802467	0.702425	0.613285	0.594927	0.56692	0.518104	0.518104	0.589971	0.555311	0.555101	0.533442	0.533442	0.546116	0.00157888	0.575443	0.673521	0.665303	0.530771	0.530771	0.3396	N/A	0.592429	0.550158	0.549118	0.567625	0.00137549	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.00330401	0.506735	0.528695	0.0655534	0.505802	0.514314	0.50025	0.524036	0.00147186	0.532033	0.515518	0.647489
OG0000927	0.58439	0.58439	0.221691	0.221691	0.0473379	0.238122	0.702425	0.655123	0.594927	0.100827	0.0230307	0.543446	0.0504037	0.555311	0.555101	0.533442	0.533442	0.052938	0.535216	0.606653	0.673521	0.100367	0.530771	0.530771	0.724344	N/A	0.592429	0.550158	0.549118	0.567625	0.0922915	0.511835	0.550308	0.527023	0.0638107	0.570033	0.506631	0.509798	0.506735	0.528695	0.00136266	0.508665	0.0318988	0.50025	0.524036	0.567532	0.532033	0.515518	0.647489
OG0000930	0.58439	0.12668	0.726992	0.00559972	0.216805	0.802467	0.0385025	0.613285	0.566668	0.546233	0.526786	0.526786	0.0945362	0.579482	0.00480137	0.548895	0.00173118	0.535216	0.535216	0.575443	0.261423	0.665303	0.530771	0.0158781	0.724344	N/A	0.592429	0.550158	0.549118	0.567625	0.654351	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.0153205	0.00291783	0.521239	0.500375	0.5354	0.567532	0.532033	0.515518	0.647489
OG0000932	0.0461987	0.58439	0.000521035	0.779725	0.216805	0.802467	0.0385025	0.613285	0.566668	0.546233	0.518104	0.000210972	0.562999	0.00209888	0.0291848	0.533442	0.533442	0.523909	0.523909	0.575443	0.673521	0.248909	0.545084	0.545084	0.3396	N/A	0.592429	0.550158	0.549118	0.567625	0.0922915	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.0873664
OG0000933	0.545213	0.545213	1.92137e-14	0.147515	0.786623	0.802467	0.129999	0.0642027	0.100047	0.523971	0.509178	0.509178	0.562999	0.0829912	0.0291848	0.0501677	0.533442	0.512176	0.512176	0.575443	0.673521	0.665303	0.530771	0.530771	0.149475	N/A	0.549882	0.0132111	0.549118	0.567625	0.0199172	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.0291218	0.515207	0.505802	0.514314	0.50025	0.524036	0.0700227	0.532033	0.515518	0.647489
OG0000942	0.0461987	0.58439	0.221691	0.100637	0.786623	0.802467	0.305685	0.613285	0.143368	0.56692	0.526786	0.526786	0.135821	0.043896	0.119441	0.548895	0.0735695	0.0183691	0.535216	0.606653	0.261423	0.665303	0.545084	0.545084	0.724344	N/A	0.592429	0.550158	0.549118	0.567625	0.0922915	0.511835	0.550308	0.527023	0.612678	0.0254874	0.506631	0.509798	0.506735	0.528695	0.543584	0.508665	0.521239	0.500375	0.5354	0.567532	0.532033	0.515518	0.0873664
OG0000951	0.696622	0.134831	0.282214	0.147515	0.0677377	0.617765	0.702425	0.562346	0.535167	0.523971	0.509178	0.509178	0.533127	0.528896	0.528781	0.0256651	0.51716	0.512176	0.512176	0.5401	0.261423	0.248909	0.0396025	0.571747	0.0015333	N/A	0.0239154	0.5929	0.591121	0.621859	0.741473	0.523252	0.00228387	0.527023	0.169266	0.525178	0.502225	0.503299	0.50226	0.509852	0.515207	0.502914	0.507235	0.500125	0.512242	0.524208	0.532033	0.515518	0.00117526
OG0000953	0.545213	0.545213	0.207389	0.642216	0.696983	0.714031	0.1799	8.03029e-13	0.620316	0.000983246	0.526786	0.526786	0.614356	0.579482	0.04372	0.548895	0.548895	0.535216	0.535216	0.634269	0.673521	0.248909	0.530771	0.0461601	0.640052	N/A	0.549882	0.526091	0.525528	0.535701	0.58857	0.505971	0.526172	0.0069448	0.00971039	0.59001	0.508812	0.513	0.50895	0.056749	0.543584	0.017271	0.521239	0.500375	0.5354	0.567532	0.532033	0.515518	0.647489
OG0000957	0.58439	0.58439	0.0147853	0.779725	0.786623	0.118944	0.305685	0.613285	0.594927	0.100827	0.526786	0.0138278	0.135821	0.579482	0.04372	0.548895	0.548895	0.535216	0.535216	0.606653	0.261423	0.665303	0.530771	0.0461601	0.724344	N/A	0.592429	0.550158	0.549118	0.567625	0.0922915	0.511835	0.550308	0.527023	0.612678	0.0254874	0.506631	0.509798	0.506735	0.528695	0.543584	0.508665	0.521239	0.500375	0.5354	0.567532	0.532033	0.515518	0.647489
OG0000959	0.58439	0.58439	0.00105976	0.726992	0.786623	0.465532	0.129999	0.613285	0.143368	0.0363454	0.0402431	0.526786	0.0504037	0.119878	0.579194	0.025945	0.0735695	0.052938	1.06977e-05	0.161259	0.673521	0.665303	0.530771	0.530771	0.724344	N/A	0.592429	0.550158	0.549118	0.567625	0.654351	0.511835	0.550308	0.527023	0.612678	0.0254874	0.506631	0.509798	0.506735	0.528695	0.543584	0.508665	0.521239	0.500375	0.5354	0.567532	0.532033	0.515518	0.647489
OG0000960	0.545213	0.545213	0.854479	1.23213e-07	0.438998	0.238122	0.064591	0.000133118	0.0524296	0.523971	0.526786	0.0138278	0.0494068	3.69474e-07	0.528781	0.0256651	4.48757e-08	0.00612448	0.512176	0.5401	0.601706	0.14144	3.18031e-08	0.515756	0.204337	N/A	0.549882	0.526091	0.0129225	0.567625	0.000158119	0.505971	0.526172	0.513796	0.561975	0.525178	0.502225	0.503299	0.50226	0.509852	0.000117384	0.502914	0.507235	0.500125	0.512242	0.524208	0.516419	0.507851	0.584015
OG0000967	0.58439	0.0461987	0.100637	0.221691	0.786623	0.802467	0.702425	0.613285	0.566668	0.546233	0.518104	0.518104	0.562999	0.579482	0.579194	0.548895	0.0735695	0.535216	0.000876797	0.575443	0.106612	0.100367	0.530771	0.0461601	0.149475	N/A	0.592429	0.550158	0.549118	0.567625	0.0922915	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.00291783	0.521239	0.500375	0.5354	0.567532	0.532033	0.515518	0.647489
OG0000968	0.00141976	0.00515357	0.726992	0.00105976	0.438998	0.0184061	0.702425	0.170181	0.594927	0.56692	0.526786	0.526786	0.000210801	0.579482	0.579194	0.548895	0.548895	0.535216	0.0183691	0.0611644	0.601706	0.14144	0.515756	0.0235706	0.3396	N/A	0.592429	0.550158	0.549118	0.567625	0.654351	0.511835	0.550308	0.527023	0.612678	0.0254874	0.506631	0.509798	0.506735	0.528695	0.543584	0.508665	0.521239	0.500375	0.5354	0.567532	0.0480544	0.507851	0.584015
OG0000972	0.618421	0.069081	0.221691	0.779725	0.786623	0.802467	0.702425	0.170181	0.0357667	0.546233	0.518104	0.518104	0.562999	0.00209888	0.555101	0.533442	0.533442	0.523909	5.52047e-08	0.0408779	0.106612	0.248909	0.530771	0.000622515	0.724344	N/A	0.0510785	0.550158	0.549118	0.567625	0.0922915	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.647489
OG0000977	0.545213	0.545213	0.129529	0.0666041	0.171641	0.335779	0.755512	0.613285	0.566668	0.546233	0.518104	0.518104	0.0945362	0.555311	0.555101	0.0501677	0.533442	0.523909	0.523909	0.575443	0.72511	0.331905	0.0238076	0.545084	0.432818	N/A	0.138773	0.0264236	0.570932	0.596215	0.00379196	0.517595	0.572583	0.539708	0.234695	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.546887	0.523005	0.695957
OG0000979	0.545213	0.545213	0.3776	0.129529	0.171641	0.558246	0.0771605	0.613285	0.535167	0.523971	0.509178	0.00460988	6.43764e-07	0.528896	0.528781	0.51716	0.51716	0.512176	0.512176	0.575443	0.00565799	0.0199566	1.0948e-06	0.0885847	0.432818	N/A	0.138773	0.0264236	0.570932	0.596215	0.00379196	0.517595	0.572583	0.539708	0.234695	0.54847	0.00665338	0.503299	0.50226	0.509852	0.515207	0.502914	0.507235	0.500125	0.512242	0.524208	0.546887	0.523005	0.129715
OG0000980	0.58439	0.58439	0.00511879	0.814096	0.0370828	0.802467	0.129999	0.170181	0.100047	0.546233	0.518104	0.518104	0.0945362	0.0293026	0.555101	0.533442	0.533442	0.523909	0.523909	0.575443	0.673521	0.665303	0.530771	7.82013e-06	0.149475	N/A	0.592429	0.550158	0.549118	0.0363193	0.13688	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.647489
OG0000983	0.58439	0.58439	0.051791	0.343724	0.438998	0.802467	0.702425	0.613285	0.143368	0.56692	0.0402431	0.526786	0.589971	0.579482	0.000138878	0.548895	0.025945	0.535216	0.535216	0.606653	0.673521	0.100367	0.530771	0.530771	0.724344	N/A	0.592429	0.550158	0.549118	0.567625	0.654351	0.511835	0.550308	0.527023	0.612678	0.0254874	0.506631	0.509798	0.506735	0.528695	0.543584	0.508665	0.521239	0.500375	0.5354	0.567532	0.532033	0.515518	0.647489
OG0000985	0.58439	0.00515357	0.0752147	0.642216	0.283207	0.714031	0.064591	0.613285	0.00423447	5.55106e-07	0.000263678	0.535231	0.0110446	0.00850064	0.0581462	0.51716	0.51716	4.33909e-06	0.546116	0.634269	0.601706	0.595997	0.00793894	0.515756	0.640052	N/A	0.0255293	0.526091	0.525528	0.535701	0.58857	0.505971	0.526172	0.513796	0.0318812	0.00159242	0.508812	0.513	0.50895	0.537705	0.556822	0.511503	0.528016	0.500501	4.41376e-06	0.586915	0.516419	0.507851	0.584015
OG0000996	0.618421	0.0116081	0.051791	0.343724	0.0144951	0.802467	0.0385025	0.0642027	0.100047	0.546233	0.518104	0.518104	0.000707024	0.555311	0.555101	0.533442	0.533442	0.523909	5.52047e-08	0.575443	0.673521	0.248909	0.530771	7.82013e-06	0.724344	N/A	0.0510785	0.550158	0.549118	0.567625	0.654351	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.647489
OG0001000	0.58439	0.12668	0.282214	0.282214	0.786623	0.802467	0.702425	0.613285	0.566668	0.546233	0.518104	0.000210972	0.562999	2.11379e-09	0.0291848	0.533442	0.533442	0.523909	0.523909	0.575443	0.673521	0.665303	0.530771	0.530771	0.724344	N/A	0.592429	0.550158	0.549118	0.567625	0.0199172	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.647489
OG0001001	0.618421	0.618421	0.503913	0.00164227	0.171641	0.194363	0.755512	0.613285	0.100047	0.546233	0.518104	0.518104	0.562999	0.0829912	0.555101	0.533442	0.533442	0.523909	0.0358647	0.575443	0.0545006	0.331905	0.00146191	0.545084	0.777187	N/A	0.628833	0.572375	0.570932	0.596215	0.13688	0.517595	0.572583	0.539708	0.234695	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.546887	0.523005	0.695957
OG0001003	0.0461987	0.58439	0.00105976	0.726992	0.216805	0.802467	0.00363175	0.613285	0.566668	0.546233	0.518104	0.518104	0.562999	0.555311	0.555101	0.533442	2.18205e-07	0.523909	0.523909	0.575443	0.673521	0.665303	0.0158781	0.530771	0.724344	N/A	0.592429	0.550158	0.549118	0.567625	0.654351	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.647489
OG0001005	0.00382627	0.618421	0.000242059	0.503913	0.832452	0.84513	0.755512	0.170181	0.566668	0.546233	0.518104	0.518104	0.000707024	0.555311	0.555101	0.533442	0.0173049	0.523909	0.523909	0.575443	0.72511	0.331905	0.545084	0.0678164	0.218259	N/A	0.628833	0.572375	0.570932	0.596215	0.13688	0.517595	0.572583	0.539708	0.234695	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.546887	0.523005	0.695957
OG0001008	0.0113469	4.14826e-25	1.6139e-08	0.0131506	0.532986	0.558246	0.305685	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.673521	0.665303	1.54999e-07	0.000141453	0.777187	N/A	0.0140456	0.572375	0.570932	0.596215	0.13688	0.517595	0.109409	0.527023	0.00292712	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.532033	0.515518	0.647489
OG0001009	0.58439	0.58439	1.08473e-05	0.503913	0.832452	0.335779	0.129999	0.613285	0.100047	0.546233	0.027157	0.518104	0.0945362	0.555311	0.555101	0.533442	0.533442	0.523909	0.523909	0.575443	0.106612	0.665303	0.530771	0.530771	0.149475	N/A	0.592429	0.550158	0.0258463	0.596215	0.13688	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.647489
OG0001011	0.0672845	0.545213	0.051791	0.726992	0.438998	0.465532	0.305685	0.170181	0.0022245	0.100827	5.26262e-08	0.000133491	0.000210801	2.22963e-05	0.579194	0.000487178	1.53929e-08	0.546116	0.00157888	0.606653	0.673521	0.665303	0.530771	0.530771	0.149475	N/A	0.549882	0.0132111	0.549118	0.567625	0.654351	0.511835	0.550308	0.527023	0.612678	0.0254874	0.506631	0.509798	0.506735	0.528695	0.543584	0.508665	0.521239	0.500375	0.5354	0.0367076	0.532033	0.515518	0.647489
OG0001014	0.618421	0.618421	2.05314e-05	0.779725	0.0473379	0.802467	0.0385025	0.613285	0.100047	0.00144317	0.027157	0.518104	0.0945362	0.555311	0.555101	0.0173049	0.000169592	0.0358647	1.62101e-13	0.575443	0.673521	0.248909	0.530771	0.530771	0.724344	N/A	0.0510785	0.550158	0.549118	0.567625	0.0922915	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.647489
OG0001037	0.58439	0.58439	0.814096	0.0289523	0.532986	0.335779	0.190951	0.613285	0.566668	0.546233	0.518104	0.518104	0.0336603	0.000522996	0.555101	0.533442	0.533442	0.523909	0.523909	0.575443	0.72511	0.0199566	0.0238076	0.545084	0.432818	N/A	0.592429	0.0264236	0.570932	0.596215	0.13688	0.517595	0.572583	0.539708	0.234695	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.546887	0.523005	0.695957
OG0001038	0.0461987	0.58439	0.00247751	0.779725	0.216805	0.238122	0.129999	0.170181	0.566668	0.0363454	0.0402431	0.526786	0.562999	0.00209888	0.555101	0.533442	0.533442	0.523909	0.523909	0.575443	0.00943931	0.665303	0.530771	0.530771	0.149475	N/A	0.592429	0.550158	0.549118	0.567625	0.0922915	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.00990014	0.543584	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.647489
OG0001040	0.12668	0.0461987	0.221691	0.779725	0.786623	0.238122	0.305685	0.613285	0.566668	0.546233	0.518104	0.518104	0.00276072	0.555311	0.555101	0.533442	0.0173049	0.523909	0.523909	0.575443	0.0263178	0.665303	0.0317184	0.558731	0.724344	N/A	0.592429	0.550158	0.549118	0.567625	0.0922915	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.0179087
OG0001042	0.618421	0.618421	0.221691	0.437175	0.171641	0.102949	0.755512	0.613285	0.566668	0.546233	1.78032e-08	0.518104	0.0336603	0.555311	0.555101	0.533442	0.533442	0.523909	0.012249	0.575443	0.261423	0.665303	0.530771	0.530771	0.777187	N/A	0.628833	0.572375	0.570932	0.596215	0.703804	0.517595	0.572583	0.0597085	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.647489
OG0001043	0.545213	0.545213	0.00164227	0.503913	0.308657	0.802467	0.0385025	0.613285	0.566668	0.546233	0.518104	0.518104	0.562999	0.555311	0.555101	0.533442	0.533442	0.523909	0.523909	0.575443	0.673521	0.248909	0.530771	7.82013e-06	0.149475	N/A	0.549882	0.0132111	0.549118	0.0363193	0.13688	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.647489
OG0001045	0.545213	0.545213	0.282214	0.282214	0.786623	0.802467	0.129999	0.655123	0.143368	0.000983246	0.526786	0.526786	0.135821	0.579482	0.579194	0.025945	0.548895	0.052938	0.535216	0.606653	0.673521	0.248909	0.530771	0.0461601	0.149475	N/A	0.549882	0.0132111	0.549118	0.567625	0.0199172	0.511835	0.550308	0.527023	0.0638107	0.570033	0.506631	0.509798	0.506735	0.528695	0.543584	0.508665	0.521239	0.500375	0.5354	0.567532	0.532033	0.515518	0.647489
OG0001047	0.545213	0.545213	0.0748774	0.814096	0.786623	0.238122	0.305685	0.613285	0.0022245	0.56692	0.0402431	0.526786	0.589971	0.579482	0.579194	0.0735695	0.548895	0.535216	0.535216	0.606653	0.673521	0.665303	0.530771	0.530771	0.149475	N/A	0.549882	0.0132111	0.549118	0.567625	0.0199172	0.511835	0.550308	0.527023	0.612678	0.0254874	0.506631	0.509798	0.506735	0.528695	0.543584	0.508665	0.521239	0.500375	0.5354	0.567532	0.532033	0.515518	0.647489
OG0001048	0.179269	0.069081	0.5	0.5	0.786623	0.802467	0.396243	0.655123	0.0022245	0.56692	0.018432	0.535231	0.00195698	0.119878	0.579194	0.025945	0.000487178	0.535216	0.052938	0.0611644	0.0226684	0.148581	0.545084	0.545084	0.218259	N/A	0.628833	0.572375	0.106907	0.567625	0.00678	0.517595	0.572583	0.539708	0.654372	0.570033	0.506631	0.509798	0.506735	0.528695	0.0229721	0.508665	0.521239	0.500375	0.5354	0.567532	0.546887	0.523005	0.695957
OG0001053	0.58439	0.0461987	0.00105976	0.726992	0.786623	0.802467	0.0385025	0.613285	0.100047	0.0693632	0.518104	0.518104	0.0945362	0.00483898	0.00480137	0.533442	0.0501677	0.052938	1.06977e-05	0.575443	0.673521	0.665303	0.530771	0.0158781	0.3396	N/A	0.592429	0.550158	0.549118	0.567625	0.654351	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.00291783	0.521239	0.500375	0.0532148	0.567532	0.532033	0.515518	0.647489
OG0001056	0.58439	0.12668	0.100637	0.221691	0.0473379	0.238122	0.702425	0.613285	0.566668	0.546233	0.518104	0.518104	0.562999	0.043896	0.00480137	0.533442	0.533442	0.052938	1.62392e-07	0.575443	0.673521	0.665303	0.530771	0.530771	0.724344	N/A	0.592429	0.550158	0.549118	0.567625	0.0922915	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.00291783	0.521239	0.500375	0.0532148	0.567532	0.532033	0.515518	0.647489
OG0001057	0.545213	0.545213	0.00105976	0.726992	0.0473379	0.802467	0.305685	0.613285	0.143368	0.100827	0.526786	0.526786	0.589971	0.579482	0.04372	0.548895	0.548895	0.052938	0.0183691	0.161259	0.673521	0.665303	0.00146191	0.545084	0.724344	N/A	0.549882	0.0132111	0.549118	0.567625	0.654351	0.511835	0.550308	0.527023	0.612678	0.0254874	0.506631	0.509798	0.506735	0.528695	0.543584	0.508665	0.521239	0.500375	0.5354	0.567532	0.532033	0.515518	0.0873664
OG0001059	0.648061	0.648061	0.333805	0.333805	0.532986	0.335779	0.755512	0.613285	0.566668	0.0693632	0.518104	0.027157	0.0945362	0.555311	0.0826765	0.51716	0.51716	0.0358647	0.523909	0.575443	0.0226684	0.331905	0.545084	0.545084	0.0979022	N/A	0.076328	0.572375	0.570932	0.596215	0.0420802	0.517595	0.572583	0.539708	0.234695	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.0360553	0.546672	0.546887	0.523005	0.695957
OG0001063	0.58439	0.58439	0.0147853	0.779725	0.786623	0.802467	0.129999	0.613285	0.566668	0.546233	0.518104	0.518104	0.0336603	0.00209888	0.555101	0.533442	0.0173049	0.523909	0.000371507	0.575443	0.673521	0.665303	0.530771	0.530771	0.724344	N/A	0.592429	0.550158	0.549118	0.567625	0.0922915	0.511835	0.550308	0.527023	0.612678	0.54847	0.504436	0.506565	0.504505	0.519414	0.529723	0.505802	0.514314	0.50025	0.524036	0.546672	0.532033	0.515518	0.647489
