OG_symbol	selection	species
OG0012371	positive	Hosap
OG0006474	positive	Hosap
OG0007575	positive	Hosap
OG0007467	positive	Hosap
OG0012024	positive	Hosap
OG0011272	positive	Hosap
OG0005173	positive	Hosap
OG0010410	positive	Hosap
OG0005520	positive	Hosap
OG0007013	positive	Hosap
OG0009442	positive	Hosap
OG0005047	positive	Hosap
OG0006292	positive	Hosap
OG0009992	positive	Hosap
OG0010103	positive	Hosap
OG0004114	positive	Hosap
OG0005947	positive	Hosap
OG0006155	positive	Hosap
OG0003816	positive	Hosap
OG0009587	positive	Hosap
OG0003615	positive	Hosap
OG0007330	positive	Hosap
OG0006012	positive	Hosap
OG0004638	positive	Hosap
OG0009351	positive	Hosap
OG0012389	positive	Hosap
OG0004586	positive	Hosap
OG0006031	positive	Hosap
OG0004234	positive	Hosap
OG0008180	positive	Hosap
OG0010846	positive	Hosap
OG0008008	positive	Hosap
OG0010073	positive	Hosap
OG0009904	positive	Hosap
OG0011441	positive	Hosap
OG0012069	positive	Hosap
OG0009949	positive	Hosap
OG0012048	positive	Hosap
OG0008260	positive	Hosap
OG0009256	positive	Hosap
OG0008718	positive	Hosap
OG0011912	positive	Hosap
OG0011330	positive	Hosap
OG0004654	positive	Hosap
OG0007958	positive	Hosap
OG0008534	positive	Hosap
OG0006356	positive	Hosap
OG0008881	positive	Hosap
OG0006132	positive	Hosap
OG0009404	positive	Hosap
OG0004968	positive	Hosap
OG0006346	positive	Hosap
OG0004416	positive	Hosap
OG0004801	positive	Hosap
OG0007748	positive	Hosap
OG0004098	positive	Hosap
OG0011498	positive	Hosap
OG0007847	positive	Hosap
OG0010327	positive	Hosap
OG0009782	positive	Hosap
OG0009572	positive	Hosap
OG0004730	positive	Hosap
OG0007265	positive	Hosap
OG0010285	positive	Hosap
OG0007030	positive	Hosap
OG0010032	positive	Hosap
OG0010534	positive	Hosap
OG0003973	positive	Hosap
OG0007247	positive	Hosap
OG0009946	positive	Hosap
OG0012054	positive	Hosap
OG0004876	positive	Hosap
OG0011839	positive	Hosap
OG0006783	positive	Hosap
OG0008271	positive	Hosap
OG0009204	positive	Hosap
OG0003694	positive	Hosap
OG0006796	positive	Hosap
OG0008572	positive	Hosap
OG0005914	positive	Hosap
OG0006954	positive	Hosap
OG0009481	positive	Hosap
OG0006844	positive	Hosap
OG0004784	positive	Hosap
OG0011724	positive	Hosap
OG0004247	positive	Hosap
OG0008330	positive	Hosap
OG0003956	positive	Hosap
OG0004507	positive	Hosap
OG0011556	positive	Hosap
OG0004407	positive	Hosap
OG0006965	positive	Hosap
OG0009068	positive	Hosap
OG0009527	positive	Hosap
OG0004459	positive	Hosap
OG0006644	positive	Hosap
OG0008520	positive	Hosap
OG0011125	positive	Hosap
OG0008206	positive	Hosap
OG0005012	positive	Hosap
OG0007854	positive	Hosap
OG0004163	positive	Hosap
OG0007477	positive	Hosap
OG0011390	positive	Hosap
OG0011287	positive	Hosap
OG0004270	positive	Hosap
OG0005897	positive	Hosap
OG0004559	positive	Hosap
OG0006273	positive	Hosap
OG0009742	positive	Hosap
OG0009145	positive	Hosap
OG0008486	positive	Hosap
OG0004576	positive	Hosap
OG0008745	positive	Hosap
OG0007676	positive	Hosap
OG0008388	positive	Hosap
OG0009671	positive	Hosap
OG0004517	positive	Hosap
OG0003561	positive	Hosap
OG0006124	positive	Hosap
OG0004901	positive	Hosap
OG0009420	positive	Hosap
OG0011675	positive	Hosap
OG0010575	positive	Hosap
OG0007211	positive	Hosap
OG0004722	positive	Hosap
OG0006432	positive	Hosap
OG0005782	positive	Hosap
OG0008854	positive	Hosap
OG0007944	positive	Hosap
OG0009388	positive	Hosap
OG0010294	positive	Hosap
OG0008722	positive	Hosap
OG0005179	positive	Hosap
OG0003686	positive	Hosap
OG0007082	positive	Hosap
OG0007962	positive	Hosap
OG0010008	positive	Hosap
OG0008266	positive	Hosap
OG0005866	positive	Hosap
OG0010425	positive	Hosap
OG0002644	positive	Hosap
OG0009887	positive	Hosap
OG0009493	positive	Hosap
OG0004802	positive	Hosap
OG0008158	positive	Hosap
OG0011574	positive	Hosap
OG0007316	positive	Hosap
OG0009861	positive	Hosap
OG0005601	positive	Hosap
OG0011616	positive	Hosap
OG0008649	positive	Hosap
OG0004246	positive	Hosap
OG0005437	positive	Hosap
OG0005028	positive	Hosap
OG0006905	positive	Hosap
OG0004895	positive	Hosap
OG0010708	positive	Hosap
OG0010092	positive	Hosap
OG0009332	positive	Hosap
OG0012112	positive	Hosap
OG0004894	positive	Hosap
OG0006875	positive	Hosap
OG0011756	positive	Hosap
OG0009816	positive	Hosap
OG0008019	positive	Hosap
OG0012108	positive	Hosap
OG0006116	positive	Hosap
OG0006060	positive	Hosap
OG0008829	positive	Hosap
OG0008737	positive	Hosap
OG0011314	positive	Hosap
OG0007226	positive	Hosap
OG0008847	positive	Hosap
OG0007804	positive	Hosap
OG0006171	positive	Hosap
OG0011468	positive	Hosap
OG0010275	positive	Hosap
OG0009248	positive	Hosap
OG0008460	positive	Hosap
OG0007528	positive	Hosap
OG0011282	positive	Hosap
OG0007905	positive	Hosap
OG0007478	positive	Hosap
OG0011984	positive	Hosap
OG0011644	positive	Hosap
OG0005923	positive	Hosap
OG0007638	positive	Hosap
OG0006689	positive	Hosap
OG0002847	positive	Hosap
OG0011761	positive	Hosap
OG0004598	positive	Hosap
OG0012179	positive	Hosap
OG0006659	positive	Hosap
OG0008442	positive	Hosap
OG0004408	positive	Hosap
OG0007650	positive	Hosap
OG0008687	positive	Hosap
OG0010362	positive	Hosap
OG0008150	positive	Hosap
OG0011904	positive	Hosap
OG0004365	positive	Hosap
OG0010685	positive	Hosap
OG0009005	positive	Hosap
OG0005755	positive	Hosap
OG0006629	positive	Hosap
